700.000000	0.138597 
698.000000	0.138534 
696.000000	0.138690 
694.000000	0.138637 
692.000000	0.138176 
690.000000	0.138433 
688.000000	0.138634 
686.000000	0.139022 
684.000000	0.138615 
682.000000	0.138419 
680.000000	0.138533 
678.000000	0.138873 
676.000000	0.138920 
674.000000	0.138637 
672.000000	0.138350 
670.000000	0.138677 
668.000000	0.138875 
666.000000	0.138727 
664.000000	0.138717 
662.000000	0.138774 
660.000000	0.138596 
658.000000	0.138769 
656.000000	0.139258 
654.000000	0.138675 
652.000000	0.138348 
650.000000	0.138696 
648.000000	0.139180 
646.000000	0.139037 
644.000000	0.138736 
642.000000	0.138688 
640.000000	0.138768 
638.000000	0.138924 
636.000000	0.138731 
634.000000	0.138663 
632.000000	0.138821 
630.000000	0.138863 
628.000000	0.138781 
626.000000	0.138688 
624.000000	0.138560 
622.000000	0.138732 
620.000000	0.138831 
618.000000	0.138797 
616.000000	0.138464 
614.000000	0.138513 
612.000000	0.139100 
610.000000	0.139070 
608.000000	0.138565 
606.000000	0.138398 
604.000000	0.138983 
602.000000	0.138618 
600.000000	0.138476 
598.000000	0.138616 
596.000000	0.138531 
594.000000	0.138377 
592.000000	0.138283 
590.000000	0.138389 
588.000000	0.138756 
586.000000	0.138667 
584.000000	0.138112 
582.000000	0.138006 
580.000000	0.138466 
578.000000	0.138324 
576.000000	0.137961 
574.000000	0.138164 
572.000000	0.138390 
570.000000	0.138041 
568.000000	0.138053 
566.000000	0.138179 
564.000000	0.138139 
562.000000	0.138164 
560.000000	0.138212 
558.000000	0.138532 
556.000000	0.138048 
554.000000	0.138078 
552.000000	0.138682 
550.000000	0.138594 
548.000000	0.138351 
546.000000	0.138672 
544.000000	0.138928 
542.000000	0.138700 
540.000000	0.138908 
538.000000	0.139169 
536.000000	0.139182 
534.000000	0.139069 
532.000000	0.139202 
530.000000	0.139440 
528.000000	0.139599 
526.000000	0.139606 
524.000000	0.139428 
522.000000	0.139584 
520.000000	0.139919 
518.000000	0.139988 
516.000000	0.139935 
514.000000	0.139989 
512.000000	0.139758 
510.000000	0.139521 
508.000000	0.139835 
506.000000	0.139898 
504.000000	0.139525 
502.000000	0.139482 
500.000000	0.139396 
498.000000	0.139126 
496.000000	0.139202 
494.000000	0.139154 
492.000000	0.138973 
490.000000	0.139035 
488.000000	0.138930 
486.000000	0.138815 
484.000000	0.138963 
482.000000	0.139030 
480.000000	0.139303 
478.000000	0.139412 
476.000000	0.139230 
474.000000	0.139447 
472.000000	0.139559 
470.000000	0.139721 
468.000000	0.139980 
466.000000	0.139948 
464.000000	0.140036 
462.000000	0.140124 
460.000000	0.140473 
458.000000	0.140764 
456.000000	0.140847 
454.000000	0.141116 
452.000000	0.141212 
450.000000	0.141317 
448.000000	0.141649 
446.000000	0.142074 
444.000000	0.142067 
442.000000	0.142028 
440.000000	0.142335 
438.000000	0.142613 
436.000000	0.142909 
434.000000	0.143043 
432.000000	0.143197 
430.000000	0.143520 
428.000000	0.143827 
426.000000	0.143955 
424.000000	0.144184 
422.000000	0.144348 
420.000000	0.144626 
418.000000	0.144991 
416.000000	0.145440 
414.000000	0.145608 
412.000000	0.145727 
410.000000	0.146127 
408.000000	0.146561 
406.000000	0.146767 
404.000000	0.147199 
402.000000	0.147524 
400.000000	0.148046 
398.000000	0.148331 
396.000000	0.148887 
394.000000	0.149710 
392.000000	0.150404 
390.000000	0.151247 
388.000000	0.151929 
386.000000	0.153175 
384.000000	0.154779 
382.000000	0.156470 
380.000000	0.158938 
378.000000	0.162429 
376.000000	0.167498 
374.000000	0.175448 
372.000000	0.186843 
370.000000	0.201657 
368.000000	0.216702 
366.000000	0.230446 
364.000000	0.242658 
362.000000	0.253006 
360.000000	0.261863 
358.000000	0.269185 
356.000000	0.274778 
354.000000	0.279855 
352.000000	0.284760 
350.000000	0.288588 
348.000000	0.292681 
346.000000	0.297397 
344.000000	0.302486 
342.000000	0.308391 
340.000000	0.315837 
338.000000	0.324799 
336.000000	0.335537 
334.000000	0.349334 
332.000000	0.364423 
330.000000	0.379657 
328.000000	0.394968 
326.000000	0.409893 
324.000000	0.426193 
322.000000	0.445994 
320.000000	0.468843 

