X,CH1,CH2,
Second,Volt,Volt,
-3.18516e-01,1.40e-01,-6.00e-02
-3.17344e-01,1.20e-01,-7.99e-02
-3.16172e-01,1.00e-01,-6.00e-02
-3.15000e-01,1.00e-01,-6.00e-02
-3.13828e-01,1.40e-01,-6.00e-02
-3.12656e-01,1.20e-01,-6.00e-02
-3.11484e-01,1.00e-01,-6.00e-02
-3.10313e-01,1.00e-01,-6.00e-02
-3.09141e-01,1.20e-01,-7.99e-02
-3.07969e-01,1.00e-01,-6.00e-02
-3.06797e-01,1.60e-01,-6.00e-02
-3.05625e-01,1.20e-01,-1.00e-01
-3.04453e-01,1.40e-01,-6.00e-02
-3.03281e-01,1.00e-01,-7.99e-02
-3.02110e-01,1.60e-01,-6.00e-02
-3.00938e-01,1.00e-01,-6.00e-02
-2.99766e-01,1.00e-01,-4.00e-02
-2.98594e-01,1.20e-01,-4.00e-02
-2.97422e-01,1.20e-01,-6.00e-02
-2.96250e-01,1.20e-01,-6.00e-02
-2.95078e-01,1.00e-01,-6.00e-02
-2.93906e-01,1.40e-01,-6.00e-02
-2.92734e-01,1.40e-01,-6.00e-02
-2.91563e-01,1.20e-01,-6.00e-02
-2.90391e-01,1.00e-01,-6.00e-02
-2.89219e-01,1.20e-01,-6.00e-02
-2.88047e-01,1.40e-01,-6.00e-02
-2.86875e-01,1.20e-01,-6.00e-02
-2.85703e-01,1.00e-01,-4.00e-02
-2.84531e-01,1.20e-01,-6.00e-02
-2.83360e-01,1.20e-01,-6.00e-02
-2.82187e-01,1.20e-01,-6.00e-02
-2.81016e-01,1.00e-01,-4.00e-02
-2.79844e-01,1.60e-01,-6.00e-02
-2.78672e-01,1.20e-01,-6.00e-02
-2.77500e-01,1.20e-01,-6.00e-02
-2.76328e-01,1.20e-01,-6.00e-02
-2.75156e-01,1.00e-01,-6.00e-02
-2.73984e-01,1.00e-01,-6.00e-02
-2.72813e-01,1.00e-01,-6.00e-02
-2.71641e-01,1.20e-01,-6.00e-02
-2.70469e-01,1.00e-01,-7.99e-02
-2.69297e-01,1.20e-01,-6.00e-02
-2.68125e-01,1.40e-01,-6.00e-02
-2.66953e-01,1.00e-01,-4.00e-02
-2.65781e-01,1.20e-01,-6.00e-02
-2.64609e-01,1.20e-01,-7.99e-02
-2.63438e-01,1.00e-01,-7.99e-02
-2.62266e-01,1.20e-01,-7.99e-02
-2.61094e-01,1.00e-01,-6.00e-02
-2.59922e-01,1.20e-01,-6.00e-02
-2.58750e-01,1.40e-01,-6.00e-02
-2.57578e-01,1.00e-01,-6.00e-02
-2.56406e-01,1.20e-01,-4.00e-02
-2.55235e-01,1.00e-01,-6.00e-02
-2.54063e-01,1.40e-01,-7.99e-02
-2.52891e-01,1.00e-01,-6.00e-02
-2.51719e-01,1.20e-01,-4.00e-02
-2.50547e-01,1.60e-01,-6.00e-02
-2.49375e-01,1.20e-01,-6.00e-02
-2.48203e-01,1.20e-01,-7.99e-02
-2.47031e-01,1.20e-01,-6.00e-02
-2.45859e-01,1.20e-01,-7.99e-02
-2.44688e-01,1.00e-01,-6.00e-02
-2.43516e-01,1.20e-01,-6.00e-02
-2.42344e-01,1.00e-01,-6.00e-02
-2.41172e-01,1.00e-01,-7.99e-02
-2.40000e-01,1.20e-01,-7.99e-02
-2.38828e-01,1.20e-01,-6.00e-02
-2.37656e-01,1.00e-01,-6.00e-02
-2.36485e-01,1.40e-01,-6.00e-02
-2.35313e-01,1.00e-01,-6.00e-02
-2.34141e-01,1.60e-01,-6.00e-02
-2.32969e-01,1.80e-01,-6.00e-02
-2.31797e-01,1.60e-01,-6.00e-02
-2.30625e-01,1.00e-01,-6.00e-02
-2.29453e-01,1.20e-01,-6.00e-02
-2.28281e-01,1.00e-01,-6.00e-02
-2.27109e-01,1.40e-01,-6.00e-02
-2.25938e-01,1.60e-01,-6.00e-02
-2.24766e-01,1.00e-01,-6.00e-02
-2.23594e-01,1.00e-01,-7.99e-02
-2.22422e-01,1.00e-01,-6.00e-02
-2.21250e-01,1.40e-01,-7.99e-02
-2.20078e-01,1.20e-01,-6.00e-02
-2.18906e-01,1.40e-01,-6.00e-02
-2.17734e-01,1.00e-01,-7.99e-02
-2.16563e-01,1.00e-01,-6.00e-02
-2.15391e-01,1.40e-01,-4.00e-02
-2.14219e-01,1.00e-01,-6.00e-02
-2.13047e-01,1.40e-01,-7.99e-02
-2.11875e-01,1.20e-01,-6.00e-02
-2.10703e-01,1.00e-01,-1.00e-01
-2.09531e-01,1.00e-01,-6.00e-02
-2.08360e-01,1.00e-01,-7.99e-02
-2.07188e-01,1.00e-01,-6.00e-02
-2.06016e-01,1.20e-01,-6.00e-02
-2.04844e-01,1.40e-01,-7.99e-02
-2.03672e-01,1.40e-01,-6.00e-02
-2.02500e-01,1.60e-01,-7.99e-02
-2.01328e-01,1.40e-01,-4.00e-02
-2.00156e-01,1.60e-01,-6.00e-02
-1.98984e-01,1.20e-01,-6.00e-02
-1.97813e-01,1.60e-01,-7.99e-02
-1.96641e-01,1.20e-01,-6.00e-02
-1.95469e-01,1.00e-01,-4.00e-02
-1.94297e-01,1.40e-01,-6.00e-02
-1.93125e-01,1.40e-01,-6.00e-02
-1.91953e-01,1.00e-01,-6.00e-02
-1.90781e-01,1.60e-01,-7.99e-02
-1.89610e-01,1.00e-01,-6.00e-02
-1.88438e-01,1.20e-01,-6.00e-02
-1.87266e-01,1.20e-01,-6.00e-02
-1.86094e-01,1.20e-01,-6.00e-02
-1.84922e-01,1.00e-01,-7.99e-02
-1.83750e-01,1.00e-01,-6.00e-02
-1.82578e-01,1.00e-01,-7.99e-02
-1.81406e-01,1.40e-01,-6.00e-02
-1.80234e-01,1.60e-01,-6.00e-02
-1.79063e-01,1.80e-01,-6.00e-02
-1.77891e-01,1.00e-01,-4.00e-02
-1.76719e-01,7.99e-02,-4.00e-02
-1.75547e-01,1.00e-01,-6.00e-02
-1.74375e-01,1.20e-01,-6.00e-02
-1.73203e-01,1.00e-01,-7.99e-02
-1.72031e-01,1.00e-01,-7.99e-02
-1.70859e-01,1.20e-01,-6.00e-02
-1.69688e-01,1.20e-01,-6.00e-02
-1.68516e-01,1.40e-01,-7.99e-02
-1.67344e-01,1.20e-01,-6.00e-02
-1.66172e-01,1.20e-01,-6.00e-02
-1.65000e-01,1.00e-01,-6.00e-02
-1.63828e-01,1.60e-01,-6.00e-02
-1.62656e-01,1.20e-01,-7.99e-02
-1.61485e-01,1.00e-01,-6.00e-02
-1.60313e-01,1.40e-01,-6.00e-02
-1.59141e-01,1.40e-01,-6.00e-02
-1.57969e-01,1.20e-01,-6.00e-02
-1.56797e-01,1.20e-01,-4.00e-02
-1.55625e-01,1.40e-01,-6.00e-02
-1.54453e-01,1.00e-01,-6.00e-02
-1.53281e-01,1.00e-01,-6.00e-02
-1.52109e-01,1.40e-01,-6.00e-02
-1.50938e-01,1.40e-01,-7.99e-02
-1.49766e-01,1.00e-01,-7.99e-02
-1.48594e-01,1.40e-01,-6.00e-02
-1.47422e-01,1.00e-01,-6.00e-02
-1.46250e-01,1.00e-01,-6.00e-02
-1.45078e-01,1.20e-01,-6.00e-02
-1.43906e-01,1.00e-01,-6.00e-02
-1.42735e-01,1.00e-01,-6.00e-02
-1.41563e-01,1.00e-01,-7.99e-02
-1.40391e-01,1.00e-01,-6.00e-02
-1.39219e-01,1.20e-01,-6.00e-02
-1.38047e-01,1.40e-01,-6.00e-02
-1.36875e-01,1.00e-01,-6.00e-02
-1.35703e-01,1.00e-01,-4.00e-02
-1.34531e-01,1.40e-01,-6.00e-02
-1.33359e-01,1.00e-01,-6.00e-02
-1.32188e-01,1.20e-01,-6.00e-02
-1.31016e-01,1.00e-01,-6.00e-02
-1.29844e-01,1.00e-01,-6.00e-02
-1.28672e-01,1.20e-01,-6.00e-02
-1.27500e-01,1.20e-01,-6.00e-02
-1.26328e-01,1.20e-01,-4.00e-02
-1.25156e-01,1.20e-01,-6.00e-02
-1.23984e-01,1.20e-01,-6.00e-02
-1.22813e-01,1.20e-01,-6.00e-02
-1.21641e-01,1.20e-01,-4.00e-02
-1.20469e-01,1.00e-01,-4.00e-02
-1.19297e-01,1.20e-01,-6.00e-02
-1.18125e-01,1.20e-01,-6.00e-02
-1.16953e-01,1.40e-01,-6.00e-02
-1.15781e-01,1.00e-01,-7.99e-02
-1.14610e-01,1.00e-01,-6.00e-02
-1.13438e-01,1.00e-01,-4.00e-02
-1.12266e-01,1.40e-01,-6.00e-02
-1.11094e-01,1.40e-01,-6.00e-02
-1.09922e-01,1.60e-01,-6.00e-02
-1.08750e-01,1.00e-01,-7.99e-02
-1.07578e-01,1.20e-01,-6.00e-02
-1.06406e-01,1.00e-01,-4.00e-02
-1.05234e-01,1.00e-01,-6.00e-02
-1.04063e-01,1.00e-01,-6.00e-02
-1.02891e-01,1.20e-01,-6.00e-02
-1.01719e-01,1.00e-01,-6.00e-02
-1.00547e-01,1.20e-01,-6.00e-02
-9.93750e-02,1.20e-01,-6.00e-02
-9.82032e-02,1.20e-01,-6.00e-02
-9.70314e-02,1.40e-01,-6.00e-02
-9.58596e-02,1.40e-01,-6.00e-02
-9.46875e-02,1.20e-01,-6.00e-02
-9.35157e-02,1.40e-01,-7.99e-02
-9.23438e-02,1.20e-01,-6.00e-02
-9.11720e-02,1.40e-01,-6.00e-02
-9.00002e-02,1.20e-01,-6.00e-02
-8.88281e-02,1.00e-01,-6.00e-02
-8.76563e-02,7.99e-02,-6.00e-02
-8.64845e-02,1.40e-01,-7.99e-02
-8.53126e-02,1.40e-01,-6.00e-02
-8.41408e-02,1.00e-01,-6.00e-02
-8.29687e-02,1.40e-01,-7.99e-02
-8.17969e-02,1.20e-01,-7.99e-02
-8.06251e-02,1.00e-01,-6.00e-02
-7.94533e-02,1.20e-01,-6.00e-02
-7.82814e-02,1.60e-01,-4.00e-02
-7.71094e-02,1.00e-01,-4.00e-02
-7.59375e-02,1.00e-01,-6.00e-02
-7.47657e-02,1.40e-01,-6.00e-02
-7.35939e-02,1.00e-01,-6.00e-02
-7.24221e-02,1.20e-01,-6.00e-02
-7.12500e-02,1.00e-01,-6.00e-02
-7.00782e-02,1.00e-01,-4.00e-02
-6.89063e-02,1.00e-01,-6.00e-02
-6.77345e-02,1.00e-01,-4.00e-02
-6.65627e-02,1.00e-01,-6.00e-02
-6.53906e-02,1.60e-01,-6.00e-02
-6.42188e-02,1.80e-01,-6.00e-02
-6.30470e-02,1.00e-01,-6.00e-02
-6.18751e-02,1.20e-01,-7.99e-02
-6.07033e-02,1.40e-01,-6.00e-02
-5.95312e-02,1.20e-01,-6.00e-02
-5.83594e-02,1.00e-01,-6.00e-02
-5.71876e-02,1.20e-01,-7.99e-02
-5.60158e-02,1.20e-01,-7.99e-02
-5.48439e-02,1.20e-01,-6.00e-02
-5.36719e-02,1.40e-01,-6.00e-02
-5.25000e-02,1.00e-01,-6.00e-02
-5.13282e-02,1.40e-01,-6.00e-02
-5.01564e-02,2.18e+00,3.60e-01
-4.89846e-02,1.82e+00,1.60e-01
-4.78125e-02,1.32e+00,-3.60e-01
-4.66407e-02,8.40e-01,-2.00e-01
-4.54688e-02,7.00e-01,4.00e-02
-4.42970e-02,6.80e-01,4.00e-02
-4.31252e-02,6.00e-01,-1.40e-01
-4.19531e-02,4.60e-01,-1.40e-01
-4.07813e-02,3.60e-01,-4.00e-02
-3.96095e-02,3.20e-01,-2.00e-02
-3.84376e-02,3.40e-01,-1.00e-01
-3.72658e-02,3.20e-01,-1.40e-01
-3.60937e-02,2.60e-01,-6.00e-02
-3.49219e-02,2.80e-01,-4.00e-02
-3.37501e-02,2.60e-01,-7.99e-02
-3.25783e-02,2.20e-01,-1.00e-01
-3.14064e-02,2.00e-01,-1.00e-01
-3.02344e-02,2.20e-01,-2.00e-02
-2.90625e-02,2.60e-01,-6.00e-02
-2.78907e-02,2.20e-01,-1.40e-01
-2.67189e-02,1.80e-01,-6.00e-02
-2.55471e-02,1.60e-01,-4.00e-02
-2.43750e-02,1.80e-01,-4.00e-02
-2.32032e-02,1.80e-01,-7.99e-02
-2.20313e-02,1.60e-01,-7.99e-02
-2.08595e-02,1.60e-01,-6.00e-02
-1.96877e-02,1.80e-01,-6.00e-02
-1.85156e-02,1.40e-01,-1.20e-01
-1.73438e-02,1.40e-01,-1.20e-01
-1.61720e-02,1.40e-01,-6.00e-02
-1.50001e-02,1.80e-01,-6.00e-02
-1.38283e-02,1.60e-01,-7.99e-02
-1.26563e-02,1.40e-01,-7.99e-02
-1.14844e-02,1.00e-01,-6.00e-02
-1.03126e-02,1.60e-01,-6.00e-02
-9.14077e-03,1.80e-01,-6.00e-02
-7.96894e-03,1.60e-01,-7.99e-02
-6.79688e-03,1.00e-01,-7.99e-02
-5.62505e-03,1.00e-01,-6.00e-02
-4.45322e-03,1.40e-01,-6.00e-02
-3.28139e-03,1.40e-01,-6.00e-02
-2.10957e-03,1.40e-01,-6.00e-02
-9.37500e-04,1.00e-01,-6.00e-02
2.34327e-04,3.00e-01,2.00e-02
1.40615e-03,2.20e-01,-2.00e-02
2.57798e-03,2.00e-01,-7.99e-02
3.74981e-03,2.00e-01,-1.00e-01
4.92187e-03,1.60e-01,-6.00e-02
6.09370e-03,1.80e-01,-4.00e-02
7.26553e-03,1.60e-01,-6.00e-02
8.43736e-03,1.40e-01,-7.99e-02
9.60918e-03,1.20e-01,-6.00e-02
1.07812e-02,1.20e-01,-4.00e-02
1.19531e-02,1.40e-01,-6.00e-02
1.31249e-02,2.00e-01,-6.00e-02
1.42967e-02,1.40e-01,-7.99e-02
1.54686e-02,1.20e-01,-6.00e-02
1.66406e-02,1.60e-01,-4.00e-02
1.78125e-02,1.40e-01,-6.00e-02
1.89843e-02,1.60e-01,-1.00e-01
2.01561e-02,1.00e-01,-6.00e-02
2.13279e-02,1.80e-01,-4.00e-02
2.25000e-02,2.00e-01,-7.99e-02
2.36718e-02,1.80e-01,-1.00e-01
2.48437e-02,1.80e-01,-7.99e-02
2.60155e-02,2.00e-01,-2.00e-02
2.71873e-02,2.60e-01,-4.00e-02
2.83594e-02,2.60e-01,-1.00e-01
2.95312e-02,1.80e-01,-7.99e-02
3.07030e-02,2.20e-01,-6.00e-02
3.18749e-02,3.00e-01,-2.00e-02
3.30467e-02,2.80e-01,-7.99e-02
3.42188e-02,2.60e-01,-1.00e-01
3.53906e-02,2.60e-01,-4.00e-02
3.65624e-02,3.00e-01,0.00e+00
3.77342e-02,4.00e-01,-1.00e-01
3.89061e-02,3.20e-01,-1.20e-01
4.00781e-02,3.00e-01,-4.00e-02
4.12500e-02,4.60e-01,2.00e-02
4.24218e-02,6.00e-01,-1.20e-01
4.35936e-02,6.60e-01,-2.00e-01
4.47654e-02,6.60e-01,-6.00e-02
4.59375e-02,9.40e-01,1.60e-01
4.71093e-02,1.32e+00,4.00e-02
4.82812e-02,1.68e+00,-4.60e-01
4.94530e-02,1.76e+00,-7.99e-02
5.06248e-02,1.72e+00,3.60e-01
5.17969e-02,1.34e+00,-1.40e-01
5.29687e-02,9.20e-01,-2.80e-01
5.41405e-02,7.00e-01,-6.00e-02
5.53124e-02,6.20e-01,7.99e-02
5.64842e-02,6.00e-01,0.00e+00
5.76563e-02,4.60e-01,-1.40e-01
5.88281e-02,3.20e-01,-7.99e-02
5.99999e-02,3.20e-01,0.00e+00
6.11717e-02,3.60e-01,-2.00e-02
6.23436e-02,2.80e-01,-1.00e-01
6.35156e-02,2.60e-01,-7.99e-02
6.46875e-02,3.20e-01,-2.00e-02
6.58593e-02,2.80e-01,-6.00e-02
6.70311e-02,3.00e-01,-6.00e-02
6.82029e-02,2.00e-01,-1.00e-01
6.93750e-02,1.80e-01,-6.00e-02
7.05468e-02,2.60e-01,-2.00e-02
7.17187e-02,2.20e-01,-6.00e-02
7.28905e-02,1.80e-01,-7.99e-02
7.40623e-02,1.20e-01,-6.00e-02
7.52344e-02,1.80e-01,-4.00e-02
7.64062e-02,1.80e-01,-6.00e-02
7.75780e-02,1.40e-01,-7.99e-02
7.87499e-02,1.80e-01,-6.00e-02
7.99217e-02,1.40e-01,-6.00e-02
8.10938e-02,1.80e-01,-6.00e-02
8.22656e-02,1.00e-01,-6.00e-02
8.34374e-02,1.20e-01,-7.99e-02
8.46092e-02,1.00e-01,-4.00e-02
8.57811e-02,1.80e-01,-6.00e-02
8.69531e-02,1.40e-01,-6.00e-02
8.81250e-02,1.40e-01,-7.99e-02
8.92968e-02,1.00e-01,-6.00e-02
9.04686e-02,1.60e-01,-4.00e-02
9.16404e-02,1.80e-01,-7.99e-02
9.28125e-02,1.20e-01,-7.99e-02
9.39843e-02,1.00e-01,-6.00e-02
9.51562e-02,1.00e-01,-6.00e-02
9.63280e-02,1.40e-01,-6.00e-02
9.74998e-02,1.60e-01,-7.99e-02
9.86719e-02,1.40e-01,-7.99e-02
9.98437e-02,2.20e-01,-6.00e-02
1.01016e-01,1.00e-01,-7.99e-02
1.02187e-01,1.40e-01,-6.00e-02
1.03359e-01,1.00e-01,-6.00e-02
1.04531e-01,1.00e-01,-6.00e-02
1.05703e-01,1.20e-01,-6.00e-02
1.06875e-01,1.80e-01,-6.00e-02
1.08047e-01,1.20e-01,-7.99e-02
1.09219e-01,1.00e-01,-6.00e-02
1.10391e-01,1.40e-01,-6.00e-02
1.11562e-01,1.20e-01,-4.00e-02
1.12734e-01,1.60e-01,-7.99e-02
1.13906e-01,1.40e-01,-6.00e-02
1.15078e-01,1.40e-01,-6.00e-02
1.16250e-01,1.40e-01,-4.00e-02
1.17422e-01,1.40e-01,-7.99e-02
1.18594e-01,1.20e-01,-7.99e-02
1.19765e-01,1.20e-01,-6.00e-02
1.20937e-01,1.00e-01,-6.00e-02
1.22109e-01,1.80e-01,-6.00e-02
1.23281e-01,1.60e-01,-6.00e-02
1.24453e-01,1.20e-01,-6.00e-02
1.25625e-01,1.80e-01,-4.00e-02
1.26797e-01,2.00e-01,-6.00e-02
1.27969e-01,1.80e-01,-1.00e-01
1.29141e-01,2.00e-01,-7.99e-02
1.30312e-01,2.00e-01,-2.00e-02
1.31484e-01,2.00e-01,-2.00e-02
1.32656e-01,2.40e-01,-6.00e-02
1.33828e-01,2.40e-01,-1.20e-01
1.35000e-01,2.60e-01,-6.00e-02
1.36172e-01,3.00e-01,0.00e+00
1.37344e-01,3.00e-01,-1.00e-01
1.38515e-01,2.60e-01,-1.20e-01
1.39687e-01,2.80e-01,-4.00e-02
1.40859e-01,4.20e-01,2.00e-02
1.42031e-01,5.40e-01,-1.00e-01
1.43203e-01,5.40e-01,-1.60e-01
1.44375e-01,6.00e-01,-4.00e-02
1.45547e-01,7.60e-01,1.00e-01
1.46719e-01,1.16e+00,2.00e-02
