X,CH1,CH2,
Second,Volt,Volt,
-3.00000e-02,7.99e-02,-6.00e-02
-2.98828e-02,7.99e-02,-6.00e-02
-2.97656e-02,7.99e-02,-6.00e-02
-2.96485e-02,7.99e-02,-6.00e-02
-2.95313e-02,7.99e-02,-6.00e-02
-2.94141e-02,7.99e-02,-6.00e-02
-2.92969e-02,7.99e-02,-6.00e-02
-2.91797e-02,7.99e-02,-6.00e-02
-2.90625e-02,1.60e-01,-7.99e-02
-2.89453e-02,7.99e-02,-7.99e-02
-2.88281e-02,7.99e-02,-6.00e-02
-2.87109e-02,1.20e-01,-6.00e-02
-2.85938e-02,1.20e-01,-6.00e-02
-2.84766e-02,1.20e-01,-7.99e-02
-2.83594e-02,1.20e-01,-6.00e-02
-2.82422e-02,1.20e-01,-6.00e-02
-2.81250e-02,1.20e-01,-4.00e-02
-2.80078e-02,7.99e-02,-6.00e-02
-2.78906e-02,7.99e-02,-7.99e-02
-2.77735e-02,1.20e-01,-6.00e-02
-2.76563e-02,7.99e-02,-6.00e-02
-2.75391e-02,7.99e-02,-7.99e-02
-2.74219e-02,1.20e-01,-6.00e-02
-2.73047e-02,7.99e-02,-6.00e-02
-2.71875e-02,1.20e-01,-6.00e-02
-2.70703e-02,7.99e-02,-6.00e-02
-2.69531e-02,7.99e-02,-6.00e-02
-2.68360e-02,1.20e-01,-6.00e-02
-2.67188e-02,7.99e-02,-6.00e-02
-2.66016e-02,1.60e-01,-6.00e-02
-2.64844e-02,7.99e-02,-6.00e-02
-2.63672e-02,7.99e-02,-6.00e-02
-2.62500e-02,7.99e-02,-6.00e-02
-2.61328e-02,1.20e-01,-6.00e-02
-2.60157e-02,1.20e-01,-6.00e-02
-2.58984e-02,1.20e-01,-6.00e-02
-2.57813e-02,1.20e-01,-7.99e-02
-2.56641e-02,1.20e-01,-6.00e-02
-2.55469e-02,1.20e-01,-6.00e-02
-2.54297e-02,7.99e-02,-6.00e-02
-2.53125e-02,7.99e-02,-6.00e-02
-2.51953e-02,1.20e-01,-7.99e-02
-2.50781e-02,1.20e-01,-6.00e-02
-2.49609e-02,1.60e-01,-6.00e-02
-2.48438e-02,7.99e-02,-6.00e-02
-2.47266e-02,7.99e-02,-6.00e-02
-2.46094e-02,1.20e-01,-6.00e-02
-2.44922e-02,7.99e-02,-7.99e-02
-2.43750e-02,1.20e-01,-7.99e-02
-2.42578e-02,1.20e-01,-6.00e-02
-2.41406e-02,1.20e-01,-7.99e-02
-2.40235e-02,1.20e-01,-6.00e-02
-2.39063e-02,7.99e-02,-6.00e-02
-2.37891e-02,1.20e-01,-6.00e-02
-2.36719e-02,1.20e-01,-6.00e-02
-2.35547e-02,7.99e-02,-6.00e-02
-2.34375e-02,7.99e-02,-6.00e-02
-2.33203e-02,7.99e-02,-7.99e-02
-2.32031e-02,7.99e-02,-6.00e-02
-2.30860e-02,1.20e-01,-6.00e-02
-2.29688e-02,7.99e-02,-7.99e-02
-2.28516e-02,1.20e-01,-6.00e-02
-2.27344e-02,7.99e-02,-6.00e-02
-2.26172e-02,1.20e-01,-6.00e-02
-2.25000e-02,1.20e-01,-7.99e-02
-2.23828e-02,1.20e-01,-7.99e-02
-2.22656e-02,7.99e-02,-6.00e-02
-2.21484e-02,1.20e-01,-6.00e-02
-2.20313e-02,7.99e-02,-6.00e-02
-2.19141e-02,1.20e-01,-6.00e-02
-2.17969e-02,1.20e-01,-6.00e-02
-2.16797e-02,1.20e-01,-6.00e-02
-2.15625e-02,7.99e-02,-6.00e-02
-2.14453e-02,7.99e-02,-7.99e-02
-2.13281e-02,7.99e-02,-6.00e-02
-2.12109e-02,1.20e-01,-6.00e-02
-2.10938e-02,7.99e-02,-6.00e-02
-2.09766e-02,7.99e-02,-7.99e-02
-2.08594e-02,1.20e-01,-6.00e-02
-2.07422e-02,7.99e-02,-4.00e-02
-2.06250e-02,1.20e-01,-6.00e-02
-2.05078e-02,1.60e-01,-6.00e-02
-2.03906e-02,7.99e-02,-7.99e-02
-2.02735e-02,7.99e-02,-6.00e-02
-2.01563e-02,7.99e-02,-6.00e-02
-2.00391e-02,7.99e-02,-7.99e-02
-1.99219e-02,1.20e-01,-7.99e-02
-1.98047e-02,1.60e-01,-6.00e-02
-1.96875e-02,7.99e-02,-7.99e-02
-1.95703e-02,7.99e-02,-6.00e-02
-1.94531e-02,1.20e-01,-6.00e-02
-1.93359e-02,1.20e-01,-6.00e-02
-1.92188e-02,1.20e-01,-7.99e-02
-1.91016e-02,1.20e-01,-6.00e-02
-1.89844e-02,1.20e-01,-6.00e-02
-1.88672e-02,7.99e-02,-6.00e-02
-1.87500e-02,1.20e-01,-6.00e-02
-1.86328e-02,7.99e-02,-6.00e-02
-1.85156e-02,1.60e-01,-1.00e-01
-1.83984e-02,7.99e-02,-6.00e-02
-1.82813e-02,7.99e-02,-6.00e-02
