X;CH1;CH2;
Second;Volt;Volt;
-4,80000e-02;7,99e-02;-6,00e-02
-4,78828e-02;7,99e-02;-6,00e-02
-4,77656e-02;7,99e-02;-6,00e-02
-4,76485e-02;7,99e-02;-6,00e-02
-4,75313e-02;7,99e-02;-6,00e-02
-4,74141e-02;7,99e-02;-6,00e-02
-4,72969e-02;7,99e-02;-6,00e-02
-4,71797e-02;7,99e-02;-6,00e-02
-4,70625e-02;1,20e-01;-6,00e-02
-4,69453e-02;1,60e-01;-7,99e-02
-4,68281e-02;1,20e-01;-6,00e-02
-4,67109e-02;7,99e-02;-6,00e-02
-4,65938e-02;2,00e-01;-6,00e-02
-4,64766e-02;7,99e-02;-6,00e-02
-4,63594e-02;7,99e-02;-6,00e-02
-4,62422e-02;7,99e-02;-6,00e-02
-4,61250e-02;1,20e-01;-6,00e-02
-4,60078e-02;7,99e-02;-7,99e-02
-4,58906e-02;1,20e-01;-7,99e-02
-4,57735e-02;1,20e-01;-6,00e-02
-4,56563e-02;1,20e-01;-6,00e-02
-4,55391e-02;1,60e-01;-6,00e-02
-4,54219e-02;1,20e-01;-6,00e-02
-4,53047e-02;1,20e-01;-6,00e-02
-4,51875e-02;1,20e-01;-6,00e-02
-4,50703e-02;7,99e-02;-7,99e-02
-4,49531e-02;1,20e-01;-6,00e-02
-4,48360e-02;1,60e-01;-6,00e-02
-4,47188e-02;1,20e-01;-4,00e-02
-4,46016e-02;1,20e-01;-6,00e-02
-4,44844e-02;7,99e-02;-6,00e-02
-4,43672e-02;1,20e-01;-6,00e-02
-4,42500e-02;1,60e-01;-6,00e-02
-4,41328e-02;1,20e-01;-6,00e-02
-4,40156e-02;1,20e-01;-6,00e-02
-4,38984e-02;1,60e-01;-4,00e-02
-4,37813e-02;1,20e-01;-6,00e-02
-4,36641e-02;7,99e-02;-6,00e-02
-4,35469e-02;1,20e-01;-6,00e-02
-4,34297e-02;7,99e-02;-6,00e-02
-4,33125e-02;7,99e-02;-6,00e-02
-4,31953e-02;1,60e-01;-6,00e-02
