60717	53583	57629	44518	58047	70382	79899	58985	57443	71113	89599	67898	67751	84407	83284	67847	69534
51096	44080	38973	36255	54907	60452	60662	45033	47747	57221	71970	60803	58868	80263	73878	69157	60428
90196	51866	62485	44755	77240	81419	90213	77661	71941	78451	103150	89801	86847	114099	68282	61011	83787
91215	72920	83617	52840	96754	106877	121608	109355	96097	130488	109342	119032	122228	133340	118207	109776	81867
72803	65986	70488	48372	95444	93351	86996	99240	100178	99226	106841	140291	138533	78283	133449	148154	71719
63321	56786	51554	47277	57573	58792	64321	52387	51724	64801	76922	54359	58028	90263	56240	56299	62952
73159	90040	56762	44041	62563	71654	69205	56554	55803	71664	75970	70440	72010	97490	65871	63189	53950
61293	66394	44002	39246	61589	60341	51523	57323	65527	52189	67091	72509	69450	110204	49421	58349	98763
124825	80926	58837	89693	62144	56602	58921	85039	82264	63375	97478	75475	74150	104271	73356	88653	119291
88353	60063	53824	62301	66433	60656	74472	59961	72467	65775	82246	77312	87103	66085	76897	74059	80551
72423	61517	46815	51840	56561	57860	69350	64239	67243	66835	74256	68706	75271	93197	87472	77773	67568
63027	64914	41222	43082	62426	64314	80446	61681	59573	87311	112666	99037	91546	74134	109250	108088	72749
67193	61614	35699	46813	46046	38820	61855	44818	54157	55851	90907	55336	59100	84780	55127	54732	74135
70034	58629	50405	61803	54647	61206	70624	62646	63108	65160	79259	75693	63577	79859	73283	64031	80131
96307	64202	49177	78559	68644	87590	84038	87081	85961	92761	115655	116312	125024	128696	107652	108758	122203
75171	60725	50229	60548	63642	61471	71191	66416	68735	66719	88180	73022	76918	103136	84877	69994	88621
89268	56317	54966	75657	70305	73869	65328	83405	88715	79943	80278	99288	95918	89225	120328	127408	82908
89375	54701	49035	72238	62838	67545	71633	73954	79366	82772	93777	89301	85992	116361	118075	134817	111126
93195	64492	44806	61482	65298	65660	87468	61463	66265	87505	114425	81015	80291	96069	88321	83733	95114
79635	57725	43094	63333	64035	60755	70892	70155	77808	85017	85879	97148	93021	89642	93569	94251	81160
75491	44219	55026	74785	85850	67740	54736	90002	108889	65335	55280	90722	78365	83227	74839	85478	74632
63414	38982	50474	82382	73370	56475	46600	74089	91830	59239	53968	80352	66982	75830	68226	79987	75611
40667	35333	48667	64333	66667	53000	45333	62333	71000	52333	52667	76000	68333	60333	61667	68333	54333
50032	42609	68993	66041	85616	82458	82572	97216	98224	101564	94786	111464	111160	111224	111065	98627	87153
47099	43358	63584	63583	77866	75228	77206	87512	85487	93434	96831	97910	97115	108922	104359	98832	88592
43800	64545	70253	71407	78924	76842	65464	82690	79699	70771	72703	79675	75628	102975	79694	79635	91174
41508	71905	74439	77188	78565	75519	68045	84497	84915	73746	66900	85091	77816	94304	79644	79977	85655
51668	59780	64777	65044	75032	68848	77107	78489	86054	69124	69209	86939	77146	74112	72760	76742	82673
63872	61222	65737	57715	79011	77342	90765	77635	79516	83627	99731	82486	80969	88254	78627	69397	95066
59378	55486	60827	50417	75975	73238	86557	69743	63557	85487	95860	76959	84415	98592	82806	71888	89737
55635	67965	96237	68379	117818	118459	110233	118988	108009	117196	94140	112997	117298	131783	120198	109544	110924
61984	75796	119606	82146	135704	145464	118290	139286	137185	126236	101932	134476	127081	121835	130739	128119	117111
75506	89513	131549	79263	150888	138854	122800	108079	120862	113221	121741	137610	126438	90093	106953	111756	95080
65884	90806	121071	77257	149874	129008	110631	105123	111684	110588	108784	118963	116948	110648	93729	87770	109097
72615	85649	107192	73195	128279	140017	125569	137611	133441	136297	108250	134845	129428	134225	112762	109789	116415
84163	99644	118944	79332	123407	147121	147034	135996	129586	145738	130603	148398	138643	118293	131036	127830	105707
61568	95713	103427	66592	118930	117794	117617	100557	100325	110009	99347	116662	112956	78428	98842	108807	96401
63257	95715	98322	67117	124873	113280	109644	95846	99332	89609	96420	108990	110439	106011	85629	94066	112208
81995	104048	127273	74259	124218	139383	132660	114929	107060	125320	122979	117834	120145	162916	128103	109993	120988
118143	130664	167707	85335	154899	189101	190078	144408	120532	190170	183796	164296	178229	160916	184335	174974	147325
128277	140922	153237	78362	159221	180394	193470	149427	127787	189909	190610	166140	178178	147905	164302	151284	138967
161021	196894	211083	76176	205690	228638	221034	192167	168618	218061	196515	207784	194093	135633	162156	159728	143426
105605	158362	162739	64499	152564	179363	168215	143821	140779	154869	149484	171458	150461	154708	140533	149064	126983
71293	81403	76813	43324	97929	104406	104150	84596	89524	98831	104614	101645	100190	93645	97326	104571	101257
84011	94079	76670	49119	89983	95143	113965	84091	75735	94235	117184	96879	108376	95330	98919	94051	92801
117812	107578	87222	53053	93523	96193	125074	90236	86483	105243	131668	114709	131603	98110	109582	97420	116150
124598	176205	114390	64059	120721	134354	142289	116965	116673	125455	131285	112674	114000	155025	97466	88759	132027
73938	97500	76453	60114	97799	112448	107963	103002	87042	119025	139672	126693	124723	128212	126550	118938	113695
105913	74700	68127	66719	80153	100106	112465	87169	80468	141317	178037	139478	164028	106210	152388	133428	111927
125160	111193	61185	54469	73751	72093	99641	79359	76584	108188	125308	94348	96691	108950	100339	111521	88027
146512	127507	63526	62095	84779	84587	110561	74274	78862	124267	170233	115075	142024	154949	142933	139970	149846
135577	85512	78090	86646	102300	86868	95882	83495	105734	96239	111573	93398	89775	119692	79230	67125	162287
155134	157643	79327	65133	94493	99613	165730	68963	95536	156047	189861	107268	133829	122039	136227	89640	128175
171881	138165	80686	71390	113004	110476	150585	92336	117390	158146	208827	190093	206745	125431	229478	210708	152095
136429	86853	93890	71463	114468	135213	188277	124810	127546	202009	214304	189960	208476	163940	205020	158953	112609
187647	133023	70981	128165	82563	84023	97604	104483	98954	99243	171076	136164	147191	114759	154261	162186	160615
153618	73970	59596	96960	78998	71724	98635	78303	81045	97540	137930	90333	83030	187473	118203	88259	164594
138374	66597	59668	88649	73419	69242	78763	82433	81956	95308	117691	83650	83359	125915	110077	116406	128150
108690	53349	53203	104881	61594	64903	55644	76182	84656	63411	73246	61970	55170	106773	77438	83800	99175
77358	65553	58589	64822	83620	85815	91052	91443	89236	91581	103446	89600	88790	116207	101406	107794	87200
90566	71050	75754	101207	77708	93067	96540	106102	114521	115086	137666	136208	145873	135757	155740	157458	156773
137556	69897	80073	130639	105996	103365	104824	117058	126661	117565	164285	115870	134866	175879	150890	117082	187739
143677	98124	74778	101007	89541	77197	95056	95123	105592	92923	140611	86141	88061	134750	108816	93038	126166
78024	65852	65482	95812	84974	85416	93591	112492	111013	119324	116072	149634	144894	174533	137502	178858	210162
72305	47144	57625	70434	79061	77519	75781	83513	88197	88713	92647	99950	108648	139598	94360	99759	116539
80420	67161	88103	97777	106165	138921	101313	148611	153519	108473	95391	135586	123325	145146	105803	140335	132257
90389	60049	118874	151135	140253	156195	123957	175048	164658	129892	110937	155855	139968	143567	143636	159103	124556
77300	76877	118010	175608	145145	144215	102281	168868	174490	110379	146177	133583	111087	169117	134099	116940	133415
67297	87326	165995	179461	191060	186023	122634	180666	200843	103612	110831	113848	92033	131194	111052	89916	155016
66491	83029	190216	200974	212345	209984	135725	207776	214153	120081	92668	163964	111273	104903	110001	137514	130690
69582	69966	128188	155035	137409	144864	112188	149819	156178	96433	96858	120316	96770	89047	88909	110296	112094
70024	64229	118708	107763	148338	144561	149978	141498	143943	127738	124380	135981	123434	162348	121821	112127	133098
75584	81820	144772	93959	158357	187234	198058	161193	154027	187653	184263	193307	197215	212495	210486	196744	189460
73964	177708	181497	117967	196734	223317	225043	198359	203563	203160	183645	221424	222848	226612	213483	201379	205447
94516	174899	192605	135882	245426	247489	218732	238672	245068	203047	176855	242908	219817	218092	176066	213124	219570
87482	120664	143259	124675	184195	179918	157485	178381	175689	158600	150454	184467	173033	165286	145780	170083	176666
70377	139284	139900	103748	175268	162933	157263	152211	145993	149038	127196	140142	131758	139962	129472	123538	157081
71944	129885	152027	120115	207716	178128	152870	163683	167878	143677	125577	147690	132013	110105	121226	129138	148333
102646	117141	139260	114833	168948	155182	154947	151190	158066	130818	132685	131762	131932	149715	125063	120602	124790
130765	163154	148928	73488	146614	163759	185688	138826	134304	173869	190522	151047	170229	184040	187013	154991	143942
142550	209895	185436	79627	201971	214754	221202	167186	161303	210743	229030	185743	199320	196092	194186	167077	176012
125491	177575	167790	97097	195020	203315	199253	180591	181477	198613	202376	191185	195074	173158	184961	178398	151157
104415	143017	135708	85211	143292	161950	158702	172169	153299	158088	147744	149788	137532	138230	142525	143401	119647
132553	166955	184602	74593	190429	220084	215784	239107	210134	212353	186279	204753	183844	159913	185139	152674	131571
161629	221577	212320	77222	238802	251205	252245	232385	238018	248700	247202	247937	249420	213509	241045	219421	177212
172917	185502	174754	80872	204064	217177	228163	188948	198306	225291	225903	243161	242346	193636	226071	234816	165490
166223	150999	145876	67295	163612	164647	182293	148225	142650	192981	199633	196962	210150	184237	190115	187028	148510
166335	193921	145927	58198	143960	133989	176305	110695	107703	145443	179309	126261	132401	189202	118794	100179	162525
192659	225572	151780	62358	141326	124960	212876	107321	94488	159255	242964	143216	159144	209969	162812	131786	231765
239139	190830	136608	66935	159365	163639	220944	160029	156438	213109	236709	228389	226765	230808	229190	229157	203083
212753	184576	127915	70240	133587	136131	186672	109199	120868	158357	201935	163093	172465	197273	168033	175337	178014
145492	133194	112063	62331	113851	108111	139932	92617	97195	123917	140025	123604	130129	188535	130202	142161	166667
207592	129098	103885	63737	123044	115193	168671	102116	117380	141702	192366	142942	150993	145356	137049	137299	158622
136738	80297	96261	88850	122509	122727	156394	162836	145601	198614	191584	189898	194507	134147	177541	185599	93857
175688	108675	84976	82970	126221	141668	169170	178364	170201	234090	212527	238961	238476	163953	240569	243402	131322
223193	159098	84166	77739	128747	131312	158891	157792	170342	206334	195043	218956	227792	230479	230128	226069	215830
252281	174345	112983	120345	161218	166517	167718	193760	212821	229754	204040	245187	240579	214585	236952	251184	200764
238731	185687	123912	129990	119854	150400	156781	163944	164659	166889	199811	180144	174769	215535	204377	212080	187396
194750	104317	92836	137242	106061	141124	166889	164456	157389	160919	199027	154957	152019	180713	180458	144622	162273
203681	110869	103403	177679	147392	152673	136701	236600	217876	219362	176415	240212	242248	241081	252395	250936	244232
203209	115908	74601	207055	126519	105686	101057	171102	178855	132037	154432	169722	176205	146460	206625	206174	174534
239379	130463	78166	194276	131562	113791	115795	181105	171133	147452	163245	180473	177140	180721	209562	215927	166799
156279	84671	90317	207234	126659	114418	115173	155067	156359	153294	180477	164393	185969	148906	249800	241748	222101
119218	68647	98514	172911	169287	183459	111169	249213	247892	139238	99642	183112	135717	187257	154052	176369	97201
175657	112143	142940	247278	213804	234428	198442	253336	253390	228055	193685	248853	230799	181369	230099	245464	145487
202820	83001	136085	241401	173302	157612	151564	173532	176160	175978	254707	202385	248262	242260	254854	236505	254587
120288	68194	116397	164410	170901	171662	160500	174266	199835	156506	166030	206137	221998	254783	234052	211384	233613
127733	69353	146887	226015	216748	194846	117711	203902	227542	169643	152736	229262	199973	232621	253687	245665	242847
97210	58875	84604	198744	180322	142362	95465	199667	219745	146327	109933	176500	136039	153860	160207	201553	119782
104459	99268	86060	138287	176347	133355	99497	157118	170701	134018	158750	156989	157330	146551	169706	174331	198091
156982	105244	111340	204699	157859	148743	122828	190958	178545	142281	152325	135153	116461	154153	134868	139916	162055
132360	128653	226230	209625	241554	241443	234935	246597	237873	240354	234675	239368	236954	228798	239568	235571	223429
94813	116235	252389	216984	255000	255000	254165	255000	253434	255000	234513	255000	255000	252790	255000	253851	252787
110534	120623	239730	209704	255000	255000	255000	255000	255000	255000	196095	255000	255000	255000	245074	255000	255000
69436	151300	248567	205797	251745	255000	254271	255000	254453	255000	235684	255000	255000	231245	252856	255000	250537
47674	113316	200140	180433	234045	223878	174071	245438	224690	225935	169905	212269	198394	211172	245203	247970	180165
55239	172341	206801	204878	235885	227839	197491	250545	239678	206728	150653	233632	180652	221110	208649	234731	205465
115162	198457	249142	228074	252803	251778	248630	255000	254268	243912	208804	253536	234718	250241	239546	241889	248906
101739	158646	255000	217830	255000	255000	255000	255000	255000	255000	246860	255000	255000	239822	255000	254384	227704
106958	226085	255000	147535	255000	255000	255000	255000	255000	255000	255000	255000	255000	246926	254229	255000	241001
145268	192478	237318	131534	242602	244635	251342	226017	222118	234995	255000	232938	240292	247480	222642	212347	255000
147344	184754	199175	122233	217074	210775	227733	195457	207013	224260	226492	226551	223212	249079	208627	197572	255000
104860	189629	224360	126923	238729	242778	247289	235370	241205	247832	245986	248375	246529	255000	243814	241425	255000
98757	194621	250267	119052	253463	254829	255000	253805	254274	255000	249405	252203	253322	255000	255000	225349	211922
107487	204531	238738	132764	250823	250699	251725	250449	248407	253130	249353	251974	252841	255000	255000	236140	205055
134338	224631	243624	106524	238297	238133	237999	219227	204507	219016	228440	214315	216480	241679	209561	201805	232048
162079	235343	227521	97462	232684	236396	238411	218819	208787	229081	228728	227224	234218	238585	229338	213977	241220
154828	214532	212441	101966	222042	227493	239897	201536	193414	221364	236358	209475	219806	230153	225606	187191	228858
171297	206923	222970	88140	209654	230607	243260	207223	192050	227174	241201	213103	217857	227808	229213	192602	226529
236204	240411	246956	69390	233885	244916	251994	213820	188734	246294	254336	230872	249526	253450	242011	195138	253197
219346	242283	213896	75978	234104	220449	237559	171232	156889	227141	246280	187833	227143	255000	222621	155613	234653
188113	217401	160272	80286	201615	173994	195763	143309	153090	186130	229740	173328	204143	229456	194096	162561	210702
178038	192129	142778	63426	170766	156071	177313	148833	158305	183508	233703	191435	218411	229548	196413	171139	227836
193668	206676	188364	67464	191242	205278	219439	158050	169655	238048	242407	239986	255000	255000	237564	232156	253238
251390	253839	229733	73892	213084	252249	253668	183639	191549	254884	255000	253294	255000	255000	254710	248354	241693
234923	250987	180249	77747	187517	210136	219286	198298	201488	228731	240242	242441	242013	252639	252048	247812	220512
203839	222122	143963	85436	148574	148069	173770	150942	163779	192874	215556	207586	217911	252199	240327	243398	223770
148796	167107	102345	74841	114431	125615	191442	104992	118564	187696	222427	183648	217742	255000	226495	213900	236785
160342	182803	121683	67544	152847	175237	248284	118699	137532	220832	255000	223795	246045	255000	219345	210716	255000
160677	225951	145074	108232	168063	210626	214059	163715	170101	223605	247487	226661	234186	252000	254937	227182	250770
132387	155540	89774	157708	107550	116737	121307	136056	139741	156920	205287	176750	189203	210964	240286	197178	205397
164163	136765	90118	150727	137847	124712	125788	164843	181574	160808	164745	190482	182922	185860	195356	225628	158393
184785	203535	103739	105193	134700	134012	170238	146684	146502	153875	186457	151785	163172	207968	169856	164662	149822
180139	117999	76934	129952	118127	128877	120578	189083	166117	141678	143992	166275	158218	203524	195417	197898	136451
250994	111864	141411	216430	200325	220641	229367	252658	245683	232547	252788	252811	224582	195734	253730	253037	114598
227930	127533	150262	234396	211437	220822	220214	241231	241570	238776	230609	239634	242129	247553	240738	242651	190591
211735	108457	98549	232592	154620	173782	162613	234612	230300	230557	215374	240622	246388	250900	255000	251711	247067
