0	37.889
1	40.812
2	37.201
3	47.815
4	56.257
5	50.190
6	45.720
7	45.476
8	49.921
9	58.043
10	51.443
11	53.653
12	61.023
13	52.065
14	58.654
15	88.376
16	88.179
17	65.207
18	88.797
19	69.432
20	63.576
21	53.684
22	56.339
23	56.833
24	51.045
25	53.582
26	54.286
27	47.416
28	45.792
29	41.489
30	40.638
31	47.512
32	41.725
33	54.815
34	44.662
35	54.684
36	58.839
37	68.073
38	60.673
39	83.528
40	81.917
41	64.202
42	56.905
43	97.326
44	100.025
45	113.456
46	80.657
47	71.788
48	70.419
49	52.177
50	90.513
51	99.610
52	78.113
53	87.566
54	141.715
55	103.393
56	82.653
57	89.976
58	85.390
59	78.291
60	69.632
61	70.200
62	71.323
63	48.460
64	44.906
65	50.958
66	64.413
67	46.692
68	41.985
69	52.505
70	74.888
71	72.556
72	58.965
73	59.268
74	49.557
75	55.937
76	73.053
77	70.980
78	65.893
79	88.820
80	110.114
81	111.322
82	130.916
83	124.731
84	151.862
85	105.547
86	160.232
87	223.955
88	148.558
89	99.394
90	142.304
91	126.634
92	84.034
93	67.096
94	92.315
95	74.666
96	81.622
97	84.375
98	87.556
99	68.121
100	62.478
101	54.181
102	53.978
103	55.985
104	41.340
105	46.867
106	46.548
107	61.649
108	95.794
109	108.865
110	83.075
111	88.909
112	94.038
113	119.170
114	119.137
115	111.482
116	84.257
117	101.722
118	109.136
119	93.230
120	139.483
121	139.322
122	135.556
123	115.232
124	96.538
125	78.214
126	66.402
127	87.439
128	93.230
129	70.558
130	86.812
131	82.648
132	83.497
133	72.612
134	52.394
135	88.041
136	64.416
137	52.166
138	58.222
139	56.398
140	72.929
141	62.603
142	47.219
143	50.640
144	40.248
145	51.469
146	59.896
147	46.881
148	48.892
149	48.534
150	48.426
151	61.189
152	92.614
153	71.582
154	82.256
155	124.231
156	98.016
157	78.161
158	101.624
159	116.524
160	99.986
161	90.900
162	117.615
163	121.393
164	101.203
165	113.283
166	61.103
167	104.361
168	112.981
169	100.402
170	75.430
171	53.397
172	96.409
173	72.607
174	69.923
175	75.186
176	80.213
177	65.778
178	68.320
179	56.826
180	43.015
181	43.153
182	47.622
183	48.116
184	37.678
185	45.319
186	49.336
187	48.157
188	48.937
189	46.570
190	64.828
191	66.624
192	71.716
193	93.457
194	69.547
195	73.301
196	97.782
197	101.168
198	80.441
199	104.736
200	122.662
201	116.383
202	85.819
203	135.449
204	102.844
205	91.004
206	108.304
207	128.653
208	81.586
209	71.518
210	71.800
211	93.103
212	64.462
213	86.132
214	57.205
215	47.408
216	51.299
217	45.371
218	46.117
219	41.799
220	40.206
221	37.231
222	38.271
223	45.000
224	42.220
225	43.278
226	37.385
227	37.203
228	45.438
229	45.787
230	47.237
231	52.529
232	56.454
233	52.473
234	55.992
235	65.336
236	71.730
237	94.772
238	88.381
239	58.848
240	61.200
241	66.987
242	67.311
243	77.143
244	87.280
245	62.179
246	69.654
247	75.282
248	63.732
249	61.874
250	80.245
251	67.336
252	55.879
253	54.069
254	59.101
255	51.299
256	44.617
257	43.554
258	45.354
259	39.970
260	40.132
261	39.940
262	45.997
263	38.408
264	39.776
265	42.426
266	35.084
267	31.940
268	27.158
269	31.676
270	36.916
271	39.797
272	49.118
273	45.217
274	49.380
275	57.896
276	49.386
277	49.923
278	73.000
279	80.459
280	54.938
281	51.397
282	42.609
283	56.485
284	48.990
285	52.814
286	53.505
287	51.613
288	42.273
289	43.765
290	46.465
291	45.902
292	45.513
293	55.746
294	42.743
295	43.953
296	39.642
297	34.773
298	37.674
299	35.304
300	31.659
301	32.675
302	35.334
303	33.944
304	31.526
305	29.556
