124552	138808	156872	158588	185468	217475	175426	167751	221319	237531	231942	231489	205458	238634	221406	216530
97974	152704	154637	193107	222622	227186	241768	237611	246007	213531	248666	249382	244570	251585	247725	207153
79591	118949	134065	143824	159576	152923	206399	202103	189677	167547	207985	203780	252392	241581	241368	207852
53195	104567	168245	100588	112129	105210	170327	149628	127371	178156	172261	176346	253114	209823	208928	252456
58013	86480	159868	103998	112134	116531	138561	122919	147757	192587	198110	210669	250871	187486	211696	251065
80195	126690	115554	126351	154780	136375	156833	143147	160775	162875	200759	178412	201375	210298	232405	191628
80276	126415	125605	143881	149325	123526	168519	142532	161231	187044	175393	201766	248994	204255	215950	234308
89103	137828	144599	153407	151016	116582	189341	157153	136846	173836	168629	199173	237176	179727	189256	243087
111546	184871	200621	203507	199920	173213	229328	215535	181695	158504	196891	177127	186630	190535	233793	199784
131949	212669	240117	219059	234001	182672	246838	238085	189817	134314	178919	144957	199783	172083	195342	219123
103946	176444	221207	155664	167923	100103	177138	159862	106521	177288	95926	134589	199523	184900	117975	249564
95289	186946	224513	172900	209557	201876	208383	183916	227146	241938	241370	242375	249437	247027	242946	249518
74316	199845	223607	215395	246037	221305	251046	225934	248349	218946	248774	248002	195822	247740	249682	216003
105335	203427	186335	221262	249508	183191	239483	225600	164504	137838	159595	136628	183583	126472	147423	187658
108719	157350	154525	165651	194143	165444	172537	175060	135720	170304	158162	145310	190342	128335	137888	169564
111143	154315	89760	186062	204544	221994	193838	189707	212089	243215	237746	237496	233548	231691	229485	243691
220299	237899	100667	247253	249835	236063	255000	237827	231298	215161	236637	215570	252874	216666	220264	207829
229789	249332	179946	252234	253156	248238	255000	254574	238241	195937	248443	225289	247960	205868	212049	238392
219598	200592	112249	227923	251451	249248	219631	210855	240495	209852	252308	231429	236786	242252	247615	219498
221487	211183	84672	235892	255000	255000	217803	213169	254817	242972	255000	254643	231749	254983	235080	228429
240322	234618	103950	238428	241711	236752	228075	234084	237347	223620	234149	226051	245556	229642	204986	245012
175549	180815	87820	186144	202631	183485	183122	163683	180555	135075	196821	155597	240886	175198	187915	223485
183110	226817	92613	243817	254601	255000	234031	200078	243697	227074	238710	229069	245350	226741	214441	202244
221757	205622	69900	234890	238343	255000	183706	180105	255000	249790	253744	254227	247306	254227	254646	228969
166816	175418	76989	233562	219299	233262	197657	193201	208346	192534	213114	202671	182381	200919	199858	156055
191741	183771	61236	233325	218181	236067	176319	187139	210862	209619	211493	205931	201008	200388	184412	160629
220369	226991	65498	242250	250141	255000	228382	233327	255000	255000	255000	255000	255000	255000	252342	226027
189228	169054	68105	206706	235946	252289	206150	207143	249134	229475	227387	212488	249637	219347	223893	221883
154864	142529	76765	157899	211200	229235	183051	172035	254720	247572	254728	244099	254522	249167	254691	254094
209241	184646	52414	183320	216032	239685	146751	158756	244130	227810	241249	235072	234425	250890	221807	179493
169746	174963	56011	174034	176753	187752	138633	137201	190578	206966	188085	202126	171758	211374	173386	162808
123114	145332	53273	164180	172043	200971	143104	146609	197541	204552	205478	204916	187701	200742	185023	221899
162661	116935	55356	126709	130920	165287	123882	128230	178105	199753	185267	182795	208754	195806	188813	195745
156521	89695	60702	98321	113298	162318	99838	110623	235173	241154	224457	208465	175061	239526	238297	163283
201983	143427	55509	167817	184021	218833	144435	133073	242793	209871	227200	206953	228847	204743	207215	203280
120324	113872	86091	156879	161595	205602	157822	129213	217683	236001	192495	209417	242266	178534	144068	214636
148847	131353	82429	167305	188681	206690	161692	166877	222705	205037	214554	194759	206281	191811	188328	180802
128651	79549	78477	109896	103446	159670	88644	95660	204625	196761	205427	186011	210722	206329	155142	191175
156062	80341	74662	115855	100049	157577	101527	110606	193279	201894	199628	191849	244116	215373	164874	235301
106485	87045	53810	124884	107260	148911	101340	108568	175420	177402	194984	173949	221653	215348	203305	171651
81481	55335	74162	77606	68143	124250	62429	74957	151976	210780	202471	197567	166029	229326	170791	179950
92696	64189	67292	93350	104285	147659	89645	122807	193217	205154	190492	186360	238021	223268	186037	209542
84711	55138	91594	80406	78001	106125	82985	90130	130600	166662	148559	162654	193900	196036	147504	151512
98699	72848	107365	104105	107121	128536	118449	118665	161519	207800	176603	191662	208012	225830	191262	195900
108207	76110	121990	133333	126451	193930	145087	160888	212753	245219	222620	238487	226240	253264	207854	230558
75235	66560	89008	111388	135782	161784	137366	147615	225777	238831	247366	250472	203814	253146	249277	188815
91161	62703	79992	81480	86478	95023	94038	86802	138279	198605	123619	160062	250424	216669	151141	248184
81807	77391	121656	117793	127231	158897	134558	122524	183221	236673	182878	207913	243653	235623	164582	182481
86106	90207	162120	121022	115303	139032	121553	124253	180303	245539	182848	232572	236340	244453	186094	218650
102678	110779	145400	136383	138278	173152	130593	141184	219502	247813	231906	245835	236769	253124	244552	246277
97033	140296	144532	177620	177697	188612	174789	171118	204758	235479	234968	240626	255000	255000	245976	223114
53290	110418	199033	185029	151436	151475	197294	200137	195398	240586	210806	243049	250530	248663	201055	227869
46877	112746	172845	138092	136416	98684	157446	140665	108050	179798	133618	163408	172375	171415	199039	193030
74073	218840	234330	222870	221142	173757	222594	221696	137581	184173	150279	147055	184556	157977	164020	213790
100996	177918	189107	183890	178530	128759	189062	176880	107257	149443	129078	124441	183590	161294	154922	193400
79676	149569	148701	185469	179248	144960	192196	185239	111891	136102	132503	124309	175382	175092	157159	191201
78287	186697	184835	233030	197396	143864	223685	195956	159906	222142	169911	187623	196274	218332	216698	234419
77291	161415	119409	205280	194149	167062	212701	198445	189434	200244	207292	200988	178183	243319	250118	176067
103610	217844	123302	253023	252580	244788	253318	249210	219059	124514	232567	184504	159282	185650	230906	157675
91419	142035	101883	179177	186608	177089	201528	194911	158168	135300	194462	158983	170146	164190	188071	156033
76245	110139	86872	125560	128521	134928	154795	151301	148967	164947	201410	191196	212709	207864	201171	199527
106228	169320	107204	165420	173155	157739	177178	153705	184337	169322	201560	205820	214458	247477	242551	191248
184044	249749	161075	253283	253615	244847	253222	252554	233497	222049	251126	239427	176117	244793	250763	195528
98699	183150	127067	214574	209259	176377	205677	189626	124218	117772	170393	154367	204459	169676	164652	209399
85383	131078	77746	168483	168635	176635	158030	164059	156017	113770	144651	138374	203732	163070	124255	197060
117250	166228	101305	185351	195201	176891	199517	191460	159301	138132	172253	171657	180887	182748	204950	131840
149982	178948	92051	180080	184951	172380	185142	182113	151792	140692	176546	175876	181733	199366	215493	137736
169163	162264	74278	159916	183257	180930	160934	159919	187380	178517	203494	206420	215420	237115	218903	180124
162118	195843	84020	203385	231454	226285	204015	190180	192582	156234	180352	188360	186031	220512	221087	180330
207612	205012	76710	251774	253487	254077	223352	252064	222782	167132	249585	245492	202736	247746	248762	170350
180686	199152	74486	222672	220830	233559	201443	197618	185676	169598	183955	203673	205110	194777	210655	181205
235599	239662	64999	251431	250728	241785	215297	201931	193261	175689	190177	209466	183294	201886	191736	195442
208217	202661	55034	234879	253444	250758	214414	188335	202222	154455	194193	188412	201856	199213	187555	171769
201562	190636	52157	242920	243536	241476	239156	223040	229272	177361	232411	210777	240323	221424	189457	191645
237498	160489	42310	172077	208266	205658	177722	157506	164795	160570	170744	178203	227169	190505	172233	178926
190196	192454	45901	179583	219907	215230	186460	169080	186364	165467	166740	173659	167679	206637	176528	164916
121963	117025	46724	153185	156836	178062	142592	154430	154274	173363	203530	223673	190608	211416	190851	197015
119491	124824	48675	172178	184599	206360	164822	170629	208232	208818	242537	248768	192873	226908	227660	201445
188170	168724	42164	214807	228842	253860	193220	199767	254105	242536	254604	250287	230143	254304	254138	165368
210543	163252	46635	197095	226027	251648	178190	175155	243903	234065	246099	243175	215250	249683	247718	176651
243767	152429	60577	212822	248533	252473	210820	214196	253631	252919	255000	255000	170438	255000	254930	222717
198529	120182	52139	170112	209019	244603	151094	169424	242531	246437	255000	255000	221634	255000	250153	164127
146444	80518	56298	131092	167865	199662	135971	143211	213292	204323	206287	193692	205759	234189	203525	157097
105532	75373	69837	130646	136970	186099	105368	113299	192660	210579	217629	216634	227345	227369	220709	207073
131124	74888	66524	119874	130844	185724	107110	112779	189128	216772	216014	217993	236666	226066	223966	228025
147573	66889	75417	117123	176110	233947	121921	131987	230012	241642	239510	234615	252960	234991	227996	240848
140011	95679	78585	144669	171416	217683	135462	140545	199354	194034	215991	175801	186532	166812	146908	184178
132585	81648	62944	113704	165449	199467	118176	111043	227765	201330	186748	173904	238482	196439	123176	157881
139472	78536	61530	108940	157889	202624	120444	129517	183068	165118	195022	159120	226489	174511	160457	163262
191432	87299	64119	139305	199524	218988	157490	176766	200163	199790	219502	196924	221430	199627	202469	150665
145821	81218	62367	149913	209273	245967	161877	163186	246225	246756	255000	247127	245010	230149	221101	140187
80922	57677	54506	87937	114021	183947	102488	103747	190745	234010	230359	227522	240743	242686	220464	143185
58950	46177	64470	80421	71872	136331	66308	74083	158700	239621	237210	237452	175867	220332	219851	187110
58284	46048	51812	73369	111546	190707	82736	84193	191432	218812	199654	181475	237547	180366	135649	146329
90504	65661	51638	98448	134446	208556	104056	106905	231971	222264	218343	183015	205915	182229	167565	108655
87170	71398	84250	100119	104381	189369	91806	89621	228657	232545	226495	215180	220541	204037	188169	142694
70863	70905	121892	89816	105357	212668	94913	90068	227039	245969	241668	235201	253310	252521	241313	250997
61036	71619	92821	88028	109289	147077	103101	98996	156442	203757	198847	174394	195028	194786	172755	186834
44515	90698	141499	96517	107570	131138	132410	117693	151065	214090	163483	140729	150204	151873	121670	90321
42085	52227	87805	71962	78594	111896	74637	75461	127992	175970	149395	150011	193365	144773	132306	124035
41993	56376	68664	69163	69089	77895	70800	66812	88457	99273	105569	98249	126158	94140	93403	109075
40205	70036	72426	80122	81016	74829	90814	75433	89508	103037	101733	93364	81034	88972	96392	89040
42540	69629	85670	68364	82106	65213	91037	72611	86305	126896	96904	112524	86479	110069	116562	101063
40714	90341	109349	70830	87632	81039	88726	84069	135940	181928	142483	151168	160301	132793	144512	150668
54417	90325	61944	79499	71910	71103	82018	84189	103082	218282	154701	197926	186612	175498	109313	135949
54666	73372	79462	84489	70348	71615	82337	74453	106985	230684	171184	212731	175681	217706	201268	181831
65169	90232	91477	83906	78703	75015	84283	72272	85419	163360	131687	145165	155111	159618	134718	155221
60116	73872	79356	76667	86723	73966	87979	77177	81816	152102	124101	138766	139873	153313	123411	131383
61809	71762	63893	74135	74214	86095	74225	78567	111522	181849	162289	177075	180042	200616	165019	148017
72411	111982	62064	109114	115141	123521	101015	102440	119359	137112	142953	143196	172885	168325	165604	94824
84443	131046	96166	109196	126323	116374	141718	116162	166264	246526	227927	242973	204824	242769	243348	123848
87104	117117	97104	98986	91356	81376	99314	91081	117775	203922	161671	197148	184257	218598	174940	147870
70499	126263	100850	128396	125433	117345	131660	117523	117150	221336	175457	215385	169970	222471	200607	128738
143278	172122	100085	177416	180156	160931	176396	170456	127454	213562	176990	217274	207687	232141	211802	178818
121519	139756	93307	137513	155893	123220	150070	126726	109952	158084	156275	178797	221181	197629	212633	188921
78106	77620	52380	86803	99945	70180	91636	83724	76215	120239	128517	139644	151512	142933	182799	170739
139223	143276	56275	144018	201571	194758	161887	145478	180700	224022	222539	229665	226941	232154	211012	208191
141347	126777	66158	132852	167090	163538	120029	122501	148683	171313	159997	179610	235799	181065	176759	231211
157371	147509	65065	149218	179565	175269	155721	152950	133949	145196	151241	147096	184662	163471	171643	189248
137990	126159	51244	123068	148626	138286	119934	109331	133059	162995	175113	161697	116662	176742	187321	105396
101311	114694	51474	124946	161094	139628	151492	127558	111645	104791	113661	105440	117056	119021	110630	116176
76996	90935	67457	83708	104831	76861	112982	88737	84067	114598	97531	127833	142161	148339	107882	142481
101117	100154	52641	117726	126326	88752	112885	83633	67003	92275	85293	97266	95066	104355	95402	105941
188227	123180	52661	154949	159792	138545	126386	111068	90625	146082	148379	175359	169849	185635	164141	181960
145023	120057	56481	157955	143729	148706	124233	117782	115650	146490	152551	165976	171608	188363	182415	177607
153225	142574	64978	170047	164208	164217	136514	121984	112181	113325	124893	132183	141721	163116	169501	149433
166305	177222	67400	217564	223019	223596	183926	153799	118551	114817	120804	125078	117984	166281	138124	101855
113752	101449	35902	126475	155475	154651	108838	94445	114653	117719	131946	135605	119905	148532	134065	117280
98969	106003	31012	136214	162853	155078	149651	116367	134844	116633	126061	133027	225617	155304	156376	166911
135589	106614	33306	138364	170860	164366	142681	119062	141542	97591	134863	135013	163938	143746	158083	176221
113776	87855	36227	100282	119807	120153	108204	88631	87027	81319	83629	87414	137688	107121	89603	154722
126193	121304	41039	164427	185268	200836	165338	136663	140578	93181	117483	113125	116391	138157	132627	135185
217404	173695	41786	217522	230689	233448	204444	183684	163716	94949	137916	120314	178196	133538	126844	175607
106187	100963	38724	133782	190582	233971	148782	132106	174919	109301	138578	136821	115421	124601	102805	115442
110403	99293	39928	151141	173384	210057	126286	139058	163547	128641	152984	144417	123776	194885	170899	118532
133168	89938	46990	144068	150651	180788	113343	120290	124899	103363	122321	109044	140693	134419	127574	120402
128672	70272	42606	117802	148808	192334	106162	108745	155766	129671	157744	134515	155774	145077	132956	130971
139748	95394	42250	152028	204052	234347	140612	146414	202325	123204	175285	133931	126377	147186	140516	148752
109710	75335	32248	106287	109907	153205	89661	91914	94190	75378	89599	77852	78266	87540	74344	86266
83967	55240	43822	102400	98745	114197	86478	88380	129600	111244	110218	103854	105132	121478	92283	123656
93445	79191	44005	111787	132795	178435	95640	116657	143349	151955	167424	152391	117778	156559	129769	121485
111949	76658	44989	120689	145637	191559	104937	123273	130812	125695	139679	128792	178768	141894	118924	119908
