   9.3825285e-01   9.4280904e-01   4.1872711e-01   3.6747176e-01   4.5502649e-01   1.2030854e+00   4.1626535e-01   4.5502649e-01   1.2030854e+00
   1.1612238e+00   6.9455034e-01   9.7342259e-01   1.2459765e+00   9.0356476e-01   9.6995070e-01   1.1879334e+00   9.0356476e-01   9.6995070e-01
   3.9321762e-01   1.2460018e+00   4.8761610e-01   4.7307264e-01   1.4516831e+00   1.0879621e+00   7.4644427e-01   1.4516831e+00   1.0879621e+00
   1.1627754e+00   1.7318841e-01   1.1243469e+00   1.2578964e+00   3.7040192e-01   5.7088451e-01   5.5384207e-01   3.7040192e-01   5.7088451e-01
   3.7089707e-01   1.0722973e+00   2.4214215e-01   1.4017334e+00   1.2166207e+00   6.1568758e-01   1.5657575e-01   1.2166207e+00   6.1568758e-01
   7.5837393e-01   8.9203987e-01   5.0355702e-01   1.5190667e+00   6.5606868e-01   9.9767428e-01   8.9423856e-01   6.5606868e-01   9.9767428e-01
   6.7481583e-01   1.0054790e+00   1.3889583e+00   6.4765844e-01   1.0357960e+00   1.2867393e+00   1.0656287e+00   1.0357960e+00   1.2867393e+00
   1.1463832e+00   6.6578568e-01   5.9278523e-01   1.1387659e+00   3.6246910e-01   1.5171891e+00   1.3885074e+00   3.6246910e-01   1.5171891e+00
   6.0056559e-01   9.1188151e-01   1.2497701e+00   1.2437232e+00   1.1219368e+00   1.4161692e-01   1.8633900e-01   1.1219368e+00   1.4161692e-01
   4.1544723e-01   5.1014758e-01   6.0505896e-01   6.9421857e-01   3.1162169e-01   5.9869791e-01   4.9043317e-01   3.1162169e-01   5.9869791e-01
   1.1538034e+00   1.0000000e+00   5.7100127e-01   7.8801763e-01   9.6563525e-01   1.7895115e+00   1.1489797e+00   9.6563525e-01   1.7895115e+00
   6.8342535e-01   1.1115606e+00   1.2816969e+00   6.4384190e-01   5.0002251e-01   1.3868045e+00   7.8501025e-01   5.0002251e-01   1.3868045e+00
   1.1159456e+00   8.7143908e-01   9.0654716e-02   1.0276284e+00   1.1911219e+00   1.6007811e+00   1.4607005e+00   1.1911219e+00   1.6007811e+00
   1.0658097e+00   1.4577610e+00   1.7397690e+00   8.9523038e-01   6.1807708e-01   1.4704450e+00   5.9787609e-01   6.1807708e-01   1.4704450e+00
   5.3403019e-01   8.5033075e-01   1.3196637e+00   5.8586922e-01   6.2656707e-01   1.7379955e+00   6.7959812e-01   6.2656707e-01   1.7379955e+00
   5.7098510e-01   7.4332472e-01   1.3169142e+00   5.0035781e-01   3.5333172e-01   1.4859442e+00   9.3930647e-01   3.5333172e-01   1.4859442e+00
   2.2827043e-01   6.0783942e-01   9.6448511e-01   8.1015410e-01   5.3215701e-01   5.8265780e-01   6.6238573e-01   5.3215701e-01   5.8265780e-01
   1.4218592e-01   3.6368240e-01   5.2716883e-01   1.0154999e+00   7.6192255e-01   3.4516753e-01   3.8135489e-01   7.6192255e-01   3.4516753e-01
   6.5952951e-01   9.7520934e-01   4.1428571e-01   5.7669805e-01   1.0878566e+00   6.1614071e-01   7.5161872e-01   1.0878566e+00   6.1614071e-01
   2.9459193e-01   7.3593838e-01   1.6236140e+00   1.2380309e+00   5.3570724e-01   1.4687224e+00   2.5943156e-01   5.3570724e-01   1.4687224e+00
   1.0259050e+00   7.6367532e-01   7.6058815e-01   3.9704440e-01   1.3184436e+00   1.0853185e+00   6.4723165e-01   1.3184436e+00   1.0853185e+00
   9.2411551e-02   9.7555768e-01   1.6819285e+00   7.5499616e-01   9.2759422e-01   1.3378972e+00   7.9161520e-01   9.2759422e-01   1.3378972e+00
   5.0208405e-01   7.3348067e-01   4.3047235e-01   4.1399902e-01   1.6405359e+00   3.8019709e-01   6.0749992e-01   1.6405359e+00   3.8019709e-01
   9.1246284e-01   9.8021910e-01   1.0169005e+00   9.9386700e-01   3.9578852e-01   6.2862284e-01   1.3222968e+00   3.9578852e-01   6.2862284e-01
   8.9363411e-01   1.0998969e+00   1.2904851e+00   1.3011579e+00   2.2621957e+00   2.5233677e+00   1.7832016e+00   2.2621957e+00   2.5233677e+00
   1.2268617e+00   1.2547670e+00   7.8051414e-01   2.8603804e-01   1.2765192e+00   1.8932915e+00   4.8507125e-01   1.2765192e+00   1.8932915e+00
   5.9687057e-01   5.9467870e-02   1.9053570e-01   8.2817367e-01   8.5422601e-01   2.9909680e+00   1.1964201e+00   8.5422601e-01   2.9909680e+00
   1.1755517e+00   4.2585047e-01   5.5120364e-01   4.6767024e-01   7.5340246e-01   2.1046729e+00   5.2917890e-01   7.5340246e-01   2.1046729e+00
   1.2464543e+00   4.2169712e-01   1.0886388e+00   5.7265356e-01   7.2117103e-01   2.4851879e+00   0.0000000e+00   7.2117103e-01   2.4851879e+00
   2.3582836e-01   1.3816851e+00   1.3345626e+00   4.2342664e-01   1.3155693e+00   1.0561100e+00   1.1712094e+00   1.3155693e+00   1.0561100e+00
   7.1894221e-01   1.8206387e+00   1.2423689e+00   5.2648740e-01   1.0541463e+00   7.3559705e-01   1.4071968e+00   1.0541463e+00   7.3559705e-01
   8.0715340e-01   1.0090259e+00   8.7967752e-02   4.2343554e-01   3.6962321e-01   4.1294635e-01   4.9231752e-01   3.6962321e-01   4.1294635e-01
   4.4609988e-01   6.0823444e-01   5.8528232e-01   1.2592799e-01   5.9036097e-01   1.1476105e+00   1.2663362e+00   5.9036097e-01   1.1476105e+00
   5.5001234e-01   9.8737566e-01   5.4353680e-01   4.2861276e-01   4.4256739e-01   1.2446778e+00   5.3598856e-01   4.4256739e-01   1.2446778e+00
   1.9630462e-01   2.9570910e-01   4.3739088e-01   5.2947724e-01   2.9724202e-01   1.0920830e+00   1.2646584e+00   2.9724202e-01   1.0920830e+00
   9.7846157e-01   1.7488606e+00   1.0000000e+00   1.1862773e+00   1.5716152e+00   6.3492252e-01   1.9815220e+00   1.5716152e+00   6.3492252e-01
   1.4321807e+00   5.4088936e-01   1.3875501e+00   1.1698108e+00   7.2461437e-01   1.9940077e+00   0.0000000e+00   7.2461437e-01   1.9940077e+00
   3.3519494e-01   7.4204614e-01   1.8944047e-01   3.7443540e-01   3.7541667e-01   1.9268033e+00   1.0700005e+00   3.7541667e-01   1.9268033e+00
   1.3205271e+00   9.0955867e-01   9.3053475e-01   6.8888889e-01   1.0935096e+00   9.0642194e-01   0.0000000e+00   1.0935096e+00   9.0642194e-01
   5.6672794e-01   4.7894376e-01   1.9664043e-01   7.9520185e-01   1.7441655e-01   1.3315753e+00   4.6827078e-01   1.7441655e-01   1.3315753e+00
   1.6945983e+00   3.4252398e-01   2.6881802e+00   8.0111970e-01   1.0487797e+00   2.7730998e+00   1.7635218e-01   1.0487797e+00   2.7730998e+00
   1.1232949e+00   4.7865157e-01   8.1424417e-01   1.2810554e+00   9.2789048e-01   2.2987400e+00   5.9710319e-01   9.2789048e-01   2.2987400e+00
   2.1809242e+00   8.8322182e-01   3.6236187e+00   1.4417029e+00   5.0135926e-01   3.8233897e+00   1.6379805e+00   5.0135926e-01   3.8233897e+00
   6.8008431e-01   5.9085796e-01   1.8905412e-01   1.0333868e+00   8.5552163e-01   5.8128360e-01   1.8158693e+00   8.5552163e-01   5.8128360e-01
   1.0631570e+00   1.0191065e+00   1.5853130e+00   1.0459527e+00   1.6623904e+00   1.5693599e+00   2.2326080e+00   1.6623904e+00   1.5693599e+00
   4.5168088e-01   3.4307789e-01   1.4926179e+00   3.7501178e-01   8.2339665e-01   2.3751420e-01   7.9807221e-01   8.2339665e-01   2.3751420e-01
   1.7548560e+00   1.0858814e-01   4.6438049e+00   3.3176221e+00   9.4928233e-01   1.5822519e+00   1.4242936e+00   9.4928233e-01   1.5822519e+00
   1.3512658e+00   1.1964520e+00   9.0612723e-01   5.1824402e-01   1.5911115e+00   1.8750000e-01   1.0887474e+00   1.5911115e+00   1.8750000e-01
   2.3361322e+00   1.6348075e+00   1.4003759e+00   1.0970021e+00   2.5427147e+00   1.7789369e+00   1.6629910e+00   2.5427147e+00   1.7789369e+00
   1.5449257e+00   1.0763042e+00   6.6868693e-01   6.3553878e-01   1.0120383e+00   1.7614915e+00   2.5633309e-01   1.0120383e+00   1.7614915e+00
   1.4591192e+00   1.0668610e+00   7.4490549e-01   3.4072266e-01   1.7331642e+00   2.8577206e+00   1.6917273e+00   1.7331642e+00   2.8577206e+00
   2.1200090e-01   6.0088049e-01   3.2651359e-01   3.5015121e-01   9.2305838e-01   1.6224787e+00   9.2675621e-01   9.2305838e-01   1.6224787e+00
   9.9024111e-01   3.4859509e+00   4.3196974e+00   1.9086679e+00   6.6228956e-01   3.7141048e+00   2.6804135e+00   6.6228956e-01   3.7141048e+00
   8.7441769e-01   2.6883931e-01   1.3993269e+00   8.7573602e-01   4.5720684e-01   1.1982056e+00   2.8937472e-01   4.5720684e-01   1.1982056e+00
   7.6989412e-01   1.5327123e-01   2.3831868e-01   6.6999171e-01   7.1861819e-01   1.8089081e+00   1.5803926e-01   7.1861819e-01   1.8089081e+00
   1.3270467e+00   3.3690861e-01   1.0286836e+00   3.6856688e-01   9.8418159e-01   1.1897062e+00   1.0981285e+00   9.8418159e-01   1.1897062e+00
   4.5866953e-01   1.2376958e+00   1.0238406e-01   1.0885850e+00   1.5633416e+00   2.3802211e+00   8.7429957e-01   1.5633416e+00   2.3802211e+00
   5.2058121e-01   1.0810885e+00   2.3254959e-01   1.0199155e+00   1.7178295e+00   2.5860694e+00   4.2332641e-01   1.7178295e+00   2.5860694e+00
   9.6926547e-01   1.0923683e+00   9.3372902e-01   7.4965012e-01   7.6788965e-01   1.8973666e+00   7.0863339e-01   7.6788965e-01   1.8973666e+00
   3.7184169e-01   6.3298227e-01   1.3865824e+00   1.7347532e+00   1.6438396e+00   1.8277342e+00   1.1813755e+00   1.6438396e+00   1.8277342e+00
   8.9679025e-01   1.0235404e+00   1.6646777e-01   8.6488883e-01   1.0556615e+00   1.7607693e+00   5.1181776e-01   1.0556615e+00   1.7607693e+00
   5.1960641e-01   5.0493429e-01   5.6322513e-01   5.5368515e-01   5.6120527e-01   1.2178827e+00   7.3127049e-01   5.6120527e-01   1.2178827e+00
   7.5216248e-01   5.7447545e-01   3.5801532e-01   5.9786120e-01   6.4472425e-01   4.6951675e-01   4.5885156e-01   6.4472425e-01   4.6951675e-01
   6.6695582e-01   8.5388825e-01   7.4553575e-01   8.4988356e-01   1.0794283e+00   1.1454930e+00   1.3142615e+00   1.0794283e+00   1.1454930e+00
   6.9287405e-01   4.7988030e-01   1.1988865e+00   1.0661788e-01   1.0315503e-01   1.3170778e+00   4.5692716e-01   1.0315503e-01   1.3170778e+00
   4.0796264e-01   1.3286248e-01   3.5794553e-01   3.8516760e-01   5.4622107e-01   1.4884296e+00   2.3873333e-01   5.4622107e-01   1.4884296e+00
   7.5409269e-01   7.5669893e-01   9.6618736e-01   9.4043322e-01   9.2889503e-01   1.5335853e+00   3.0794520e-01   9.2889503e-01   1.5335853e+00
   1.0650303e+00   7.1072581e-01   1.3949851e+00   4.5155852e-01   7.7132443e-01   7.5423882e-01   8.3351433e-01   7.7132443e-01   7.5423882e-01
   5.6933491e-01   7.3994418e-01   5.7176417e-01   1.1370383e+00   8.1689089e-01   2.0972343e+00   6.2233433e-01   8.1689089e-01   2.0972343e+00
   7.1929812e-01   2.2203728e-01   4.7347057e-01   4.3580360e-01   1.8869604e-01   1.6183511e+00   9.8401892e-01   1.8869604e-01   1.6183511e+00
   1.5201628e+00   7.6700878e-01   7.8271275e-01   4.3146957e-01   9.1052723e-01   1.5240699e+00   9.6786159e-01   9.1052723e-01   1.5240699e+00
   8.0447125e-01   5.8702392e-01   9.8394694e-01   9.0343127e-01   6.9532489e-01   2.0088370e+00   1.1908584e+00   6.9532489e-01   2.0088370e+00
   1.3942480e+00   3.6857914e-01   1.2536211e+00   1.5180545e-01   3.8793413e-01   1.8552206e+00   1.1997107e+00   3.8793413e-01   1.8552206e+00
   1.7771945e+00   1.2292342e+00   4.5544530e-01   7.5686162e-01   1.5343391e+00   2.2340348e+00   1.8608073e+00   1.5343391e+00   2.2340348e+00
   1.4910927e+00   9.1486176e-01   7.7472839e-01   4.5138152e-01   1.0327276e+00   6.4170651e-01   1.9442603e+00   1.0327276e+00   6.4170651e-01
   7.6989456e-01   6.7508458e-01   4.4736842e-01   6.0895605e-01   3.3137463e-01   9.4047611e-02   6.5544115e-01   3.3137463e-01   9.4047611e-02
   8.3138325e-01   4.6203264e-01   7.9646031e-01   3.6997023e-01   4.6994179e-01   4.2583066e-01   1.0333690e+00   4.6994179e-01   4.2583066e-01
   6.9051670e-01   3.7377414e-01   1.2168358e+00   3.5163771e-01   6.1969615e-01   9.4686415e-01   6.5706042e-01   6.1969615e-01   9.4686415e-01
   1.0549325e+00   1.3276797e+00   1.0122634e+00   1.1312821e+00   7.9558950e-01   1.0552513e+00   1.7906820e-01   7.9558950e-01   1.0552513e+00
   6.1723896e-01   6.1823540e-01   7.8391413e-01   1.0990308e+00   4.1930786e-01   5.8149328e-01   1.1321162e+00   4.1930786e-01   5.8149328e-01
   6.6631282e-01   2.3741979e-01   2.8672313e-01   2.9190952e-01   7.7460874e-01   5.0416645e-01   5.5296508e-01   7.7460874e-01   5.0416645e-01
   2.0443108e-01   4.2351933e-01   1.0000000e+00   3.1118295e-01   7.3529412e-01   1.0518688e+00   1.1292978e+00   7.3529412e-01   1.0518688e+00
   4.8043674e-01   8.6935953e-02   1.1386463e+00   5.7450171e-01   7.3544851e-01   1.0872899e+00   9.0436001e-01   7.3544851e-01   1.0872899e+00
   2.5374122e-01   3.0343570e-01   1.0690190e+00   3.9190775e-01   6.1363130e-01   6.2578076e-01   8.3904515e-01   6.1363130e-01   6.2578076e-01
   3.2149253e-01   3.8982533e-01   9.6021138e-01   3.6612200e-01   5.7623104e-01   9.0310429e-02   8.0078332e-01   5.7623104e-01   9.0310429e-02
   1.0816273e+00   7.4446336e-01   1.7339687e+00   5.0816197e-01   1.0999845e+00   1.1192330e+00   1.6285277e+00   1.0999845e+00   1.1192330e+00
   7.2114407e-01   6.0264528e-01   5.7632258e-01   9.5054099e-01   9.6198743e-01   9.8869037e-01   1.5151075e+00   9.6198743e-01   9.8869037e-01
   6.7668930e-01   8.8069058e-01   1.0667040e+00   3.3861474e-01   5.7257999e-01   3.7053557e-01   7.3319313e-01   5.7257999e-01   3.7053557e-01
   3.5924921e-01   4.4755734e-01   2.3818426e-01   1.2448111e+00   1.2358995e+00   6.6739554e-01   1.1925022e+00   1.2358995e+00   6.6739554e-01
   4.1326021e-01   7.8417691e-01   7.9703697e-01   6.3900313e-01   6.8699720e-01   5.2164936e-01   3.1001792e-01   6.8699720e-01   5.2164936e-01
   8.4408338e-01   3.9837976e-01   8.3668300e-01   6.3184301e-01   6.4175943e-01   9.8787330e-01   2.3325156e-01   6.4175943e-01   9.8787330e-01
   5.8446030e-01   4.8288464e-01   5.1408480e-01   8.0410677e-01   9.4403784e-01   3.9801767e-01   4.2119366e-01   9.4403784e-01   3.9801767e-01
   6.0508139e-01   3.0673735e-01   4.6009196e-01   8.2341356e-01   1.0713642e+00   1.1093099e+00   1.0000000e+00   1.0713642e+00   1.1093099e+00
   6.0280366e-01   6.7367962e-01   4.4835300e-01   4.0958610e-01   4.2677254e-01   8.6184808e-01   8.2517423e-01   4.2677254e-01   8.6184808e-01
   6.6301241e-01   8.4572358e-01   1.2398002e+00   1.5337057e+00   1.4044349e+00   2.0580465e+00   1.8434561e+00   1.4044349e+00   2.0580465e+00
   8.2603758e-01   6.9655928e-01   1.1104616e+00   8.3468000e-01   1.6069911e+00   2.0499740e+00   2.0000000e+00   1.6069911e+00   2.0499740e+00
   4.0471859e-01   1.0371197e+00   2.2765759e+00   9.9448802e-01   1.0036466e+00   1.6332473e+00   1.0668821e+00   1.0036466e+00   1.6332473e+00
   3.8855939e-01   5.2967495e-01   2.1961853e+00   9.2557710e-01   1.2035909e+00   1.4185359e+00   8.4863359e-01   1.2035909e+00   1.4185359e+00
   6.9469623e-01   7.8351062e-01   1.5531510e+00   1.2496704e+00   1.4203174e+00   8.1269916e-01   8.9022469e-01   1.4203174e+00   8.1269916e-01
   9.7321009e-01   7.9859758e-01   1.5404306e+00   5.9824183e-01   5.7252936e-01   1.2575217e+00   8.2724121e-01   5.7252936e-01   1.2575217e+00
   1.3379716e+00   1.4387644e+00   1.0023591e+00   9.9118184e-01   6.0633906e-01   1.6027754e+00   1.5035335e+00   6.0633906e-01   1.6027754e+00
   1.6545621e+00   5.6991110e-01   5.5394760e-01   9.1769951e-01   3.4209977e-01   6.8074901e-01   9.2099234e-01   3.4209977e-01   6.8074901e-01
   6.5373602e-01   1.2183175e+00   1.6897609e+00   1.0317422e+00   1.2969848e+00   1.6785844e+00   1.0000000e+00   1.2969848e+00   1.6785844e+00
   2.7491944e-01   7.7186988e-01   1.1162103e+00   1.5116632e+00   1.0709523e+00   6.8959866e-01   1.0698990e-01   1.0709523e+00   6.8959866e-01
   3.7803178e-01   5.7597509e-01   8.1432487e-01   1.4234852e+00   9.9441752e-01   1.1347637e+00   1.6014930e-01   9.9441752e-01   1.1347637e+00
   8.2824194e-01   1.1714162e+00   1.1778169e+00   7.8402889e-01   1.2203583e+00   9.3979349e-01   3.2652498e-01   1.2203583e+00   9.3979349e-01
   5.4535978e-01   6.2242118e-01   1.2491475e+00   1.4351207e+00   1.6237204e+00   1.3171947e+00   5.3908464e-01   1.6237204e+00   1.3171947e+00
   1.0354786e+00   6.8506226e-01   1.2326729e+00   2.7805391e-01   8.8855847e-01   6.3888889e-01   1.1132880e+00   8.8855847e-01   6.3888889e-01
   2.1145209e+00   1.7034976e+00   1.8291050e+00   1.2238432e+00   8.0709652e-01   1.5693599e+00   1.4552236e+00   8.0709652e-01   1.5693599e+00
   1.4562849e+00   1.1674067e+00   1.1309786e+00   8.7836071e-01   3.8077900e-01   1.4412445e+00   1.5203581e+00   3.8077900e-01   1.4412445e+00
   5.1632360e-01   8.4762916e-01   5.1446336e-01   6.6980211e-01   9.2316595e-01   1.1043093e+00   5.1143867e-01   9.2316595e-01   1.1043093e+00
   4.6494316e-01   1.1127211e+00   6.0895279e-01   7.0474928e-01   7.7472839e-01   1.1734655e+00   3.2476710e-01   7.7472839e-01   1.1734655e+00
   1.3034326e+00   1.1540100e+00   8.4989180e-01   4.5804354e-01   1.9918658e-01   1.1364303e+00   3.3170709e-01   1.9918658e-01   1.1364303e+00
   7.1608551e-01   1.2774599e+00   1.2658277e+00   1.6467956e+00   1.0761005e+00   7.6617864e-01   1.4362190e+00   1.0761005e+00   7.6617864e-01
   6.0589588e-01   1.4089220e+00   1.4930650e+00   1.1560817e+00   1.8275458e+00   5.8963811e-01   2.0854229e+00   1.8275458e+00   5.8963811e-01
   3.1942129e-01   3.7499994e-01   3.8171696e-01   9.9380799e-02   4.1696890e-01   2.3715275e-01   1.5143905e+00   4.1696890e-01   2.3715275e-01
   5.1458079e-01   6.5729473e-01   4.7930129e-01   1.9382257e-01   5.2535996e-01   1.0199176e+00   1.1828242e+00   5.2535996e-01   1.0199176e+00
   8.5743956e-01   3.3169596e-01   4.2190584e-01   3.9869027e-01   9.0040717e-02   9.7155410e-01   1.5249450e+00   9.0040717e-02   9.7155410e-01
   1.1501257e+00   1.5263051e+00   1.2977686e+00   1.6676042e+00   9.4099209e-01   1.3288600e+00   1.4458950e+00   9.4099209e-01   1.3288600e+00
   6.8260668e-01   8.8804890e-01   3.5532460e-01   5.4440139e-01   4.9898674e-01   4.8382915e-01   8.9328956e-01   4.9898674e-01   4.8382915e-01
   1.1549002e+00   1.8142861e-01   7.0711580e-01   3.7211397e-01   3.2544850e-01   1.2129732e+00   5.6498155e-01   3.2544850e-01   1.2129732e+00
   7.6655210e-01   1.4418563e-01   7.0637141e-01   9.4476829e-01   6.3950160e-01   1.2243126e+00   4.6635372e-01   6.3950160e-01   1.2243126e+00
   4.4413677e-01   1.9648547e-01   7.9446387e-01   8.7105242e-02   6.7844517e-01   1.0026200e+00   7.1405416e-01   6.7844517e-01   1.0026200e+00
   6.7784380e-01   3.4695604e-01   8.8179898e-01   2.6321084e-01   1.8869604e-01   9.8613934e-01   8.0144404e-01   1.8869604e-01   9.8613934e-01
   6.2011130e-01   2.4070323e-01   4.4405312e-01   3.2700170e-01   6.5898932e-01   7.0412359e-01   1.2081098e+00   6.5898932e-01   7.0412359e-01
   5.1766191e-01   6.1453423e-01   9.9132262e-01   1.0230826e+00   9.6081653e-01   1.3211479e+00   1.5211462e+00   9.6081653e-01   1.3211479e+00
   1.0129450e+00   9.0617994e-01   1.1454891e+00   1.3862811e+00   1.6212437e+00   1.8243520e+00   2.2305983e+00   1.6212437e+00   1.8243520e+00
   3.1952925e-01   8.9769376e-01   7.4382878e-01   1.9477495e-01   4.3411746e-01   2.4973362e-01   9.7872051e-01   4.3411746e-01   2.4973362e-01
   3.2924258e-01   4.6574825e-01   1.6530923e+00   8.2666625e-01   8.0709652e-01   8.4427434e-01   1.3233721e+00   8.0709652e-01   8.4427434e-01
   1.8002210e-01   3.3596836e-01   1.0610389e+00   5.9554671e-01   8.9475380e-01   2.0924575e-01   4.0071310e-01   8.9475380e-01   2.0924575e-01
   2.2065709e-01   1.5173861e+00   1.4764937e+00   2.5524356e-01   4.2444135e-01   1.2236435e+00   1.0754918e+00   4.2444135e-01   1.2236435e+00
   4.0307971e-01   1.5376913e+00   1.6509995e+00   6.8920447e-01   4.4278825e-01   1.4871969e+00   1.1633513e+00   4.4278825e-01   1.4871969e+00
   5.0181084e-01   1.3850564e+00   1.1782289e+00   1.4556553e-01   8.8643288e-01   8.6969969e-01   2.7155965e-01   8.8643288e-01   8.6969969e-01
   9.6908376e-01   1.1766839e+00   1.2569061e+00   1.3268855e+00   1.5774057e+00   3.6577388e-01   7.3683412e-01   1.5774057e+00   3.6577388e-01
   7.9169080e-01   1.0856237e+00   6.5221104e-01   5.5180962e-01   1.0540926e-01   9.7975211e-01   8.1752987e-01   1.0540926e-01   9.7975211e-01
   8.7418575e-01   1.5545061e+00   9.5604654e-01   1.3028950e+00   7.4299449e-01   1.4398863e+00   3.0103986e-01   7.4299449e-01   1.4398863e+00
   2.9950574e-01   5.9689944e-01   6.4503823e-01   1.3176157e-01   2.1640349e-01   3.1397438e-01   9.0204008e-01   2.1640349e-01   3.1397438e-01
   3.1532682e-01   1.0697621e+00   3.5122120e-01   7.8520730e-01   6.5405530e-01   6.8414033e-01   1.1793047e+00   6.5405530e-01   6.8414033e-01
   1.2258158e+00   1.3193014e+00   1.3128715e+00   1.3441694e+00   1.0997593e+00   9.1751372e-01   4.2931333e-01   1.0997593e+00   9.1751372e-01
   4.2481147e-01   4.7571367e-01   6.3843318e-01   8.0748104e-01   5.2441925e-01   9.2062730e-01   4.8282413e-01   5.2441925e-01   9.2062730e-01
   7.3204756e-01   7.9105314e-01   5.1009141e-01   7.7872052e-01   6.0248664e-01   1.5869359e+00   9.1641905e-01   6.0248664e-01   1.5869359e+00
   1.1972906e+00   1.4658620e+00   6.3157895e-01   1.3280207e+00   1.5371585e+00   2.0588228e+00   9.6292263e-01   1.5371585e+00   2.0588228e+00
   5.9248818e-01   1.3672485e+00   3.7781863e-01   8.1481352e-01   8.2682548e-01   2.0866910e+00   5.9563420e-01   8.2682548e-01   2.0866910e+00
   1.9495709e-01   6.2025980e-01   8.2589271e-01   9.3462504e-01   3.0504109e-01   1.0913957e+00   3.1671540e-01   3.0504109e-01   1.0913957e+00
   5.0094138e-01   7.1569702e-01   5.6655772e-01   7.4228231e-01   1.0380969e+00   1.4665814e+00   2.5315326e-01   1.0380969e+00   1.4665814e+00
   8.7990233e-01   4.7301854e-01   1.8827515e+00   1.6984088e+00   8.3447816e-01   1.5676097e+00   1.4913083e+00   8.3447816e-01   1.5676097e+00
   1.1055916e+00   3.2456140e-01   3.8477988e-01   7.5321848e-01   3.3932122e-01   1.5882933e+00   9.0902272e-01   3.3932122e-01   1.5882933e+00
   7.7408759e-01   2.1053443e-01   3.7894951e-01   1.2287740e+00   4.2591771e-02   2.1189678e+00   9.1379485e-01   4.2591771e-02   2.1189678e+00
   9.1138608e-01   1.9619712e-01   5.8070116e-01   1.1288248e+00   7.9784769e-01   1.2978537e+00   4.1485989e-01   7.9784769e-01   1.2978537e+00
   2.7816359e-01   6.2626403e-01   3.8689967e-01   8.0343917e-01   5.6105759e-01   2.0827603e+00   8.3551077e-01   5.6105759e-01   2.0827603e+00
   6.9216079e-01   1.6372402e+00   1.3114748e+00   1.2287747e+00   6.5668438e-01   2.2360680e+00   1.5158456e+00   6.5668438e-01   2.2360680e+00
   6.6387327e-01   1.4438990e+00   8.2762180e-01   1.1369072e+00   3.4311383e-01   2.3534021e+00   1.5848749e+00   3.4311383e-01   2.3534021e+00
   4.1825439e-01   1.1112615e+00   8.6212143e-01   7.8807290e-01   7.0736499e-01   1.3926334e+00   1.2198593e+00   7.0736499e-01   1.3926334e+00
   1.1136027e-01   7.7121866e-01   6.3882123e-01   4.7031973e-01   6.5242183e-01   4.4278825e-01   3.6550744e-01   6.5242183e-01   4.4278825e-01
   4.1844342e-01   9.5991256e-01   6.6400065e-01   5.6642977e-01   5.5901699e-01   2.9038558e-01   7.7176745e-01   5.5901699e-01   2.9038558e-01
   1.2842761e+00   1.5430304e+00   1.1523787e+00   9.3956629e-01   9.7740609e-01   1.2709973e+00   1.4110045e+00   9.7740609e-01   1.2709973e+00
