 531.2              828                 814.3768            228.6296            814.3768            13.62323 
 531.15             826                 807.4401            228.6235            807.4401            18.55988 
 531.1              846                 798.9526            228.6173            798.9526            47.04736 
 531.05             794                 789.0052            228.6111            789.0052            4.994751 
 531                793                 777.6702            228.6049            777.6702            15.32983 
 530.95             712                 765.0388            228.5988            765.0388           -53.03882 
 530.9              737                 751.212             228.5926            751.212            -14.21198 
 530.85             745                 736.2788            228.5864            736.2788            8.721191 
 530.8              693                 720.3903            228.5802            720.3903           -27.39032 
 530.75             706                 703.648             228.5741            703.648             2.35199 
 530.7              678                 686.1741            228.5679            686.1741           -8.174133 
 530.65             672                 668.0929            228.5617            668.0929            3.907104 
 530.6              614                 649.5058            228.5556            649.5058           -35.5058 
 530.55             609                 630.5817            228.5494            630.5817           -21.58173 
 530.5              556                 611.4193            228.5432            611.4193           -55.41925 
 530.45             574                 592.1358            228.537             592.1358           -18.1358 
 530.4              563                 572.844             228.5309            572.844            -9.843994 
 530.35             549                 553.6274            228.5247            553.6274           -4.62738 
 530.3              506                 534.6333            228.5185            534.6333           -28.6333 
 530.25             495                 515.931             228.5123            515.931            -20.93097 
 530.2              505                 497.6055            228.5062            497.6055            7.394531 
 530.15             491                 479.7333            228.5               479.7333            11.26672 
 530.1              427                 462.3615            228.4938            462.3615           -35.36145 
 530.05             445                 445.5913            228.4877            445.5913           -0.5913391 
 530                427                 429.4515            228.4815            429.4515           -2.451538 
 529.95             429                 413.9832            228.4753            413.9832            15.01678 
 529.9              448                 399.2191            228.4691            399.2191            48.78094 
 529.85             365                 385.1667            228.463             385.1667           -20.16669 
 529.8              367                 371.8768            228.4568            371.8768           -4.876831 
 529.75             353                 359.3409            228.4506            359.3409           -6.340881 
 529.7              393                 347.5609            228.4444            347.5609            45.43906 
 529.65             353                 336.5327            228.4383            336.5327            16.46725 
 529.6              334                 326.2342            228.4321            326.2342            7.765808 
 529.55             311                 316.6754            228.4259            316.6754           -5.675415 
 529.5              317                 307.8239            228.4198            307.8239            9.176086 
 529.45             298                 299.6564            228.4136            299.6564           -1.656433 
 529.4              296                 292.1465            228.4074            292.1465            3.853455 
 529.35             298                 285.2573            228.4012            285.2573            12.74268 
 529.3              303                 278.9745            228.3951            278.9745            24.02545 
 529.25             257                 273.2571            228.3889            273.2571           -16.25708 
 529.2              278                 268.0717            228.3827            268.0717            9.928284 
 529.15             269                 263.3846            228.3765            263.3846            5.615356 
 529.1              281                 259.1572            228.3704            259.1572            21.84277 
 529.05             257                 255.3662            228.3642            255.3662            1.633789 
 529                287                 251.9734            228.358             251.9734            35.02664 
 528.95             246                 248.9467            228.3519            248.9467           -2.946716 
 528.9              275                 246.2555            228.3457            246.2555            28.74451 
 528.85             238                 243.8674            228.3395            243.8674           -5.867432 
 528.8              252                 241.7603            228.3333            241.7603            10.2397 
 528.75             276                 239.9045            228.3272            239.9045            36.09549 
 528.7              231                 238.2752            228.321             238.2752           -7.275223 
 528.65             283                 236.8492            228.3148            236.8492            46.15079 
 528.6              232                 235.6036            228.3086            235.6036           -3.603561 
 528.55             252                 234.5215            228.3025            234.5215            17.47855 
 528.5              218                 233.583             228.2963            233.583            -15.58298 
 528.45             216                 232.7715            228.2901            232.7715           -16.77155 
 528.4              246                 232.072             228.284             232.072             13.92801 
 528.35             230                 231.47              228.2778            231.47             -1.469971 
 528.3              249                 230.9546            228.2716            230.9546            18.04539 
 528.25             222                 230.5141            228.2654            230.5141           -8.514069 
 528.2              229                 230.1385            228.2593            230.1385           -1.138504 
 528.15             209                 229.8192            228.2531            229.8192           -20.81918 
 528.1              233                 229.548             228.2469            229.548             3.451965 
 528.05             227                 229.3189            228.2407            229.3189           -2.318893 
 528                240                 229.1254            228.2346            229.1254            10.87456 
 527.95             232                 228.9624            228.2284            228.9624            3.037582 
 527.9              208                 228.8253            228.2222            228.8253           -20.82532 
 527.85             218                 228.71              228.216             228.71             -10.71002 
 527.8              231                 228.6134            228.2099            228.6134            2.386566 
 527.75             240                 228.5325            228.2037            228.5325            11.46754 
 527.7              215                 228.4646            228.1975            228.4646           -13.4646 
 527.65             234                 228.4077            228.1914            228.4077            5.592316 
