 286.2              193                 201.1063            196.5091            201.1063           -8.106308 
 286.15             214                 201.8637            196.5283            201.8637            12.13631 
 286.1              220                 202.7158            196.5475            202.7158            17.28424 
 286.05             215                 203.6716            196.5667            203.6716            11.32837 
 286                223                 204.7383            196.5859            204.7383            18.26172 
 285.95             222                 205.9242            196.6051            205.9242            16.07582 
 285.9              215                 207.2378            196.6242            207.2378            7.762192 
 285.85             216                 208.6848            196.6434            208.6848            7.31517 
 285.8              214                 210.2736            196.6626            210.2736            3.72641 
 285.75             205                 212.0079            196.6818            212.0079           -7.007919 
 285.7              214                 213.8935            196.701             213.8935            0.1065216 
 285.65             207                 215.9351            196.7202            215.9351           -8.93512 
 285.6              226                 218.1324            196.7394            218.1324            7.867554 
 285.55             222                 220.4886            196.7586            220.4886            1.511414 
 285.5              210                 222.9994            196.7778            222.9994           -12.99936 
 285.45             221                 225.6628            196.797             225.6628           -4.662827 
 285.4              242                 228.4752            196.8162            228.4752            13.52478 
 285.35             238                 231.4254            196.8354            231.4254            6.574646 
 285.3              234                 234.5067            196.8546            234.5067           -0.5066528 
 285.25             236                 237.7028            196.8737            237.7028           -1.702759 
 285.2              233                 241.0005            196.8929            241.0005           -8.000488 
 285.15             237                 244.3844            196.9121            244.3844           -7.384399 
 285.1              248                 247.8305            196.9313            247.8305            0.1694641 
 285.05             246                 251.321             196.9505            251.321            -5.320999 
 285                218                 254.8275            196.9697            254.8275           -36.82747 
 284.95             222                 258.3261            196.9889            258.3261           -36.32611 
 284.9              218                 261.7916            197.0081            261.7916           -43.79163 
 284.85             259                 265.1911            197.0273            265.1911           -6.191132 
 284.8              252                 268.4994            197.0465            268.4994           -16.49939 
 284.75             250                 271.6825            197.0657            271.6825           -21.6825 
 284.7              268                 274.7127            197.0849            274.7127           -6.712738 
 284.65             278                 277.5625            197.104             277.5625            0.4375 
 284.6              268                 280.2001            197.1232            280.2001           -12.20007 
 284.55             262                 282.6017            197.1424            282.6017           -20.60168 
 284.5              300                 284.7395            197.1616            284.7395            15.2605 
 284.45             272                 286.5924            197.1808            286.5924           -14.59241 
 284.4              286                 288.1414            197.2               288.1414           -2.141357 
 284.35             326                 289.3677            197.2192            289.3677            36.63232 
 284.3              326                 290.2593            197.2384            290.2593            35.74066 
 284.25             314                 290.8056            197.2576            290.8056            23.1944 
 284.2              291                 291.0012            197.2768            291.0012           -1.159668E-03 
 284.15             263                 290.8438            197.296             290.8438           -27.84378 
 284.1              311                 290.3357            197.3152            290.3357            20.66431 
 284.05             275                 289.4822            197.3344            289.4822           -14.48218 
 284                310                 288.2941            197.3535            288.2941            21.70593 
 283.95             293                 286.7843            197.3727            286.7843            6.215668 
 283.9              311                 284.9686            197.3919            284.9686            26.0314 
 283.85             270                 282.869             197.4111            282.869            -12.86902 
 283.8              267                 280.5056            197.4303            280.5056           -13.50562 
 283.75             274                 277.9063            197.4495            277.9063           -3.906311 
 283.7              304                 275.0966            197.4687            275.0966            28.90344 
 283.65             274                 272.1028            197.4879            272.1028            1.897156 
 283.6              294                 268.958             197.5071            268.958             25.04199 
 283.55             282                 265.6881            197.5263            265.6881            16.31189 
 283.5              262                 262.3269            197.5455            262.3269           -0.3269043 
 283.45             281                 258.9019            197.5647            258.9019            22.09811 
 283.4              262                 255.4395            197.5838            255.4395            6.560532 
 283.35             258                 251.9714            197.603             251.9714            6.028595 
 283.3              273                 248.5193            197.6222            248.5193            24.48067 
 283.25             291                 245.1116            197.6414            245.1116            45.88838 
 283.2              252                 241.7682            197.6606            241.7682            10.23184 
 283.15             247                 238.5069            197.6798            238.5069            8.493149 
 283.1              232                 235.3492            197.699             235.3492           -3.349182 
 283.05             234                 232.3064            197.7182            232.3064            1.693634 
 283                253                 229.3947            197.7374            229.3947            23.60533 
 282.95             241                 226.6224            197.7566            226.6224            14.37758 
 282.9              231                 223.9958            197.7758            223.9958            7.004211 
 282.85             210                 221.5235            197.795             221.5235           -11.52348 
 282.8              241                 219.2058            197.8141            219.2058            21.7942 
 282.75             231                 217.047             197.8333            217.047             13.95303 
 282.7              208                 215.045             197.8525            215.045            -7.044998 
 282.65             222                 213.1967            197.8717            213.1967            8.803284 
 282.6              226                 211.5009            197.8909            211.5009            14.49913 
 282.55             203                 209.9506            197.9101            209.9506           -6.950592 
 282.5              197                 208.542             197.9293            208.542            -11.54204 
 282.45             196                 207.2676            197.9485            207.2676           -11.26761 
 282.4              191                 206.1194            197.9677            206.1194           -15.11943 
 282.35             185                 205.0912            197.9869            205.0912           -20.09123 
 282.3              224                 204.1738            198.0061            204.1738            19.8262 
 282.25             204                 203.3602            198.0253            203.3602            0.6398315 
 282.2              201                 202.6417            198.0444            202.6417           -1.641663 
 282.15             152                 202.0099            198.0636            202.0099           -50.00987 
 282.1              190                 201.4578            198.0828            201.4578           -11.45784 
 282.05             206                 200.9774            198.102             200.9774            5.022629 
 282                179                 200.5619            198.1212            200.5619           -21.5619 
 281.95             203                 200.2043            198.1404            200.2043            2.79567 
 281.9              206                 199.8982            198.1596            199.8982            6.101807 
 281.85             215                 199.638             198.1788            199.638             15.36203 
 281.8              191                 199.4179            198.198             199.4179           -8.417923 
 281.75             175                 199.2334            198.2172            199.2334           -24.23335 
 281.7              201                 199.0797            198.2364            199.0797            1.920349 
 281.65             196                 198.9527            198.2556            198.9527           -2.952652 
 281.6              185                 198.8489            198.2747            198.8489           -13.84891 
 281.55             186                 198.765             198.2939            198.765            -12.76498 
 281.5              172                 198.6982            198.3131            198.6982           -26.69818 
 281.45             196                 198.6459            198.3323            198.6459           -2.645905 
 281.4              211                 198.6059            198.3515            198.6059            12.3941 
 281.35             190                 198.5763            198.3707            198.5763           -8.576294 
 281.3              177                 198.5554            198.3899            198.5554           -21.55542 
 281.25             219                 198.5419            198.4091            198.5419            20.45813 
 281.2              198                 198.5344            198.4283            198.5344           -0.5344086 
 281.15             185                 198.532             198.4475            198.532            -13.53195 
 281.1              186                 198.5337            198.4667            198.5337           -12.53366 
 281.05             196                 198.5388            198.4859            198.5388           -2.538788 
 281                181                 198.5467            198.5051            198.5467           -17.54672 
 280.95             209                 198.5569            198.5242            198.5569            10.44307 
 280.9              177                 198.569             198.5434            198.569            -21.56895 
 280.85             186                 198.5825            198.5626            198.5825           -12.58249 
 280.8              180                 198.5972            198.5818            198.5972           -18.59723 
 280.75             208                 198.6129            198.601             198.6129            9.387085 
 280.7              193                 198.6293            198.6202            198.6293           -5.629349 
 280.65             212                 198.6464            198.6394            198.6464            13.35359 
 280.6              206                 198.664             198.6586            198.664             7.336044 
 280.55             215                 198.6819            198.6778            198.6819            16.31815 
 280.5              199                 198.7001            198.697             198.7001            0.299942 
 280.45             208                 198.7185            198.7162            198.7185            9.281509 
 280.4              196                 198.7371            198.7354            198.7371           -2.737106 
 280.35             181                 198.7559            198.7545            198.7559           -17.75586 
 280.3              190                 198.7747            198.7737            198.7747           -8.774704 
 280.25             189                 198.7937            198.7929            198.7937           -9.793655 
 280.2              203                 198.8127            198.8121            198.8127            4.187332 
 280.15             195                 198.8317            198.8313            198.8317           -3.831711 
 280.1              188                 198.8508            198.8505            198.8508           -10.85078 
 280.05             192                 198.8699            198.8697            198.8699           -6.869904 
 280                225                 198.889             198.8889            198.889            -1.525879E-04 
