#Datum: 21.01.2016 16:19:44
#Quelle: aspirin

#Daten:
cm-1;A
1720;0.0172039954046346
1721;0.0174589650742267
1722;0.0178286299596035
1723;0.0182171852934283
1724;0.0184627619284026
1725;0.0186278009484457
1726;0.0188910364613581
1727;0.0192500214231033
1728;0.0196503902162961
1729;0.0202141713422723
1730;0.0210047290371478
1731;0.0218176882620837
1732;0.0224999754501503
1733;0.0234531788865462
1734;0.0253443840110497
1735;0.0278673615807465
1736;0.0300721736386
1737;0.0318700228643014
1738;0.0338775885984886
1739;0.0366242193235569
1740;0.0400921623805837
1741;0.0439068037145793
1742;0.0480652059331841
1743;0.0528253080341767
1744;0.0581695171413437
1745;0.0638693365266163
1746;0.0698228423084166
1747;0.0758649715079083
1748;0.0813806662352896
1749;0.0855420385259007
1750;0.0877175316252741
1751;0.0873473399304132
1752;0.0844867609895748
1753;0.0803866714726598
1754;0.0760892016092736
1755;0.0714440593282834
1756;0.0660035031970056
1757;0.0602492315003149
1758;0.0552823495294619
1759;0.0513262576273923
1760;0.0478084646318091
1761;0.044479606036298
1762;0.0416592708574239
1763;0.0396456142086583
1764;0.0383217410333883
1765;0.0374171582806435
1766;0.0366929378865397
1767;0.0358365898756166
1768;0.0346271638958156
1769;0.0332224982701779
1770;0.0317925380057065
1771;0.0300120179605794
1772;0.0274176778033859
1773;0.0244353991145261
1774;0.0219174646674682
1775;0.0198290974972142
1776;0.0177915769815222
1777;0.0158806360710217
1778;0.014297873384985
1779;0.0129778619863945
1780;0.0117506074064822
1781;0.0106807167105003
1782;0.00990185637280083
1783;0.00930256772780291
1784;0.00874840958456624
1785;0.00833523932148572
1786;0.00814601153405259
1787;0.00802585390570121
1788;0.00779622569012495
1789;0.0075189454406992
1790;0.00736367353948131
1791;0.00735560809462332
1792;0.0074024443543701
1793;0.00753672610591338
1794;0.00780176695846779
1795;0.00803084997087078
1796;0.00811790038723026
1797;0.00818681383449471
1798;0.00835257325068839
1799;0.00855491294137534
1800;0.00871220681992146
1801;0.0089034649898343
1802;0.00920289733201174
1803;0.00948467798008923
1804;0.00961491706759809
1805;0.00963796919588211
1806;0.00962690183653692
1807;0.00953780027865059
1808;0.00931465896146166
1809;0.00903524977440173
1810;0.00879516891484511
1811;0.00854627699965915
1812;0.00822628945789128
1813;0.00792654246507296
1814;0.00774259251322973
1815;0.0076109295922917
1816;0.00746422634017962
1817;0.0073756073188822
1818;0.00740484291281684
1819;0.00745837866936516
1820;0.00743855418179917
1821;0.00740393428509467
1822;0.00741980435996314
1823;0.0074205061203847
1824;0.00737496716229136
1825;0.00740699583419224
1826;0.0075873217219955
1827;0.00776923747118841
1828;0.00783857891356332
1829;0.00792521103145804
1830;0.00815133821624236
1831;0.00840672385260688
1832;0.0085654114793221
1833;0.00868663679686721
1834;0.00885604535287143
1835;0.0090287595717129
1836;0.0091338789654487
1837;0.00921092130467249
1838;0.00931396974676391
1839;0.00936993806951025
1840;0.00928560144760682
1841;0.00910721826334959
1842;0.0089542551863453
1843;0.0088804630376762
1844;0.00887724955771407
1845;0.00896212169057486
1846;0.0091121894612074
1847;0.00919276604220798
1848;0.00916069182945734
1849;0.00914967696835944
1850;0.00925138297038375
1851;0.00938056447130808
1852;0.0094355705022322
1853;0.0094502577749469
1854;0.00945817709749219
1855;0.00939014585085163
1856;0.00921272327371514
1857;0.00902253959703314
1858;0.00890448644585207
1859;0.00879064646555361
1860;0.00860053158605445
1861;0.00840156755857691
1862;0.00828735424628579
1863;0.00822010719305921
1864;0.00812922181100761
1865;0.00804848656603818
1866;0.00802518262261742
1867;0.00800289235729812
1868;0.00791553978024528
1869;0.00783001833384711
1870;0.00783368197492029
1871;0.00784824265042938
1872;0.00777516497846364
1873;0.00768110330515204
1874;0.00765968664044969
1875;0.00766675708218978
1876;0.00763405896953073
1877;0.00762760049170708
1878;0.00772663513261551
1879;0.00785767181965968
1880;0.0079227117457763
1881;0.00796972437574661
1882;0.00807335012004695
1883;0.00818537257009333
1884;0.00823845773262954
1885;0.00826618082181985
1886;0.00829996603316663
1887;0.0082768226568346
1888;0.00818022408516428
1889;0.00813679635855924
1890;0.00821992267252325
1891;0.00829817996353666
1892;0.00824592822069148
1893;0.00814173501317761
1894;0.00811029314558032
1895;0.00811176410845138
1896;0.00804226409740383
1897;0.00793209763786074
1898;0.0078589989045057
1899;0.00779075908819937
1900;0.00768109985265619
1901;0.00760126058353405
1902;0.00761417590913505
1903;0.0076390079467612
1904;0.00759697024213413
1905;0.00755680711399798
1906;0.00759574135852503
1907;0.00764495553153832
1908;0.00761824666834166
1909;0.00758188823878414
1910;0.00761086220283369
1911;0.00761820895414678
1912;0.00752351169065135
1913;0.00741418982156827
1914;0.00737859078358949
1915;0.00734053850551963
1916;0.00723234319015265
1917;0.00718416180805948
1918;0.00731805268403329
1919;0.00749028994624945
1920;0.00750384379719904
1921;0.00741490616392015
1922;0.00739295822577968
1923;0.0074343943221642
1924;0.00742630234382746
1925;0.007384626479219
1926;0.00739373797810483
1927;0.00742850678042584
1928;0.00742888990704094
1929;0.00745070109522805
1930;0.00755889661644216
1931;0.00767286573287773
1932;0.00770491696716347
1933;0.00771495382099352
1934;0.00776928141102706
1935;0.00777527590034421
1936;0.00765184936449104
1937;0.00751578260005847
1938;0.00749110091049521
1939;0.00750370330508532
1940;0.00745989054028051
1941;0.00745717093277021
1942;0.00758999802096816
1943;0.00770674204501209
1944;0.00764658115899208
1945;0.00752520614280638
1946;0.00750528883839063
1947;0.00751619699428918
1948;0.00742976533031503
1949;0.00732117439349533
1950;0.00731554922106525
1951;0.0073338842318964
1952;0.00724559663799895
1953;0.00712029367075995
1954;0.00707694561085392
1955;0.00703048659567784
1956;0.00685870120750764
1957;0.00666305236946396
1958;0.00659158342718169
1959;0.00657330298461822
1960;0.00649904859536332
1961;0.00649845210763344
1962;0.00672694987042877
1963;0.00704823608973038
1964;0.00724906137842107
1965;0.00738250147785946
1966;0.00759577218925678
1967;0.00780477342648189
1968;0.00786152645686134
1969;0.00785398215191413
1970;0.00789029022981813
1971;0.00782061952885127
1972;0.00750499492751544
1973;0.00712728457787626
1974;0.00692560824556421
1975;0.006822904690581
1976;0.00666489710449869
1977;0.00659779885994771
1978;0.00681011095994766
1979;0.00712015448676917
1980;0.00723591838685733
1981;0.00719242162245481
1982;0.00717782354143392
1983;0.00719102866948984
1984;0.00715480083693176
1985;0.00714534155334912
1986;0.00723998598162412
1987;0.00730638284289276
1988;0.00721068216196641
1989;0.00707228922074088
1990;0.0070671013182102
1991;0.00714593023350374
1992;0.0071883897272591
1993;0.00726792481566618
1994;0.00749052075701817
1995;0.00774961908221061
1996;0.0079080804431082
1997;0.00802304910462537
1998;0.00815963320651192
1999;0.00817381476943102
2000;0.00791953008338453
2001;0.0075151381554659
2002;0.00716614064886034
2003;0.00688743910359313
2004;0.00662952247063919
2005;0.00650796624060712
2006;0.00663259499193058
2007;0.00684838286121003
2008;0.0069481655879684
2009;0.0069845329067908
2010;0.00707793401080692
2011;0.0071252005008291
2012;0.00699983242190871
2013;0.00683190214238127
2014;0.00679050186146113
2015;0.00677918912318565
2016;0.0066353263202723
2017;0.00646033868525198
2018;0.00645728620757802
2019;0.00660490860015694
2020;0.00678499921794806
2021;0.00703361624912313
2022;0.00737730424181548
2023;0.00764120642848143
2024;0.00770189083205342
2025;0.00772253468705819
2026;0.00786514029750074
2027;0.00798644164641149
2028;0.00789589165314797
2029;0.00768373363301578
2030;0.00752452892473632
2031;0.00740355124608594
2032;0.00731393044841222
2033;0.00745597289249633
2034;0.00790343802102678
2035;0.00832922183070539
2036;0.0084143999527595
2037;0.0082858684917384
2038;0.00823218516777002
2039;0.00824491327799626
2040;0.00815401619591238
2041;0.0079986425571319
2042;0.0079484378390573
2043;0.00801168092110638
2044;0.00809679039273248
2045;0.00822082769605159
2046;0.00841850367103358
2047;0.00859751360648309
2048;0.00869011394194397
2049;0.00877989508365284
2050;0.00889208146649278
2051;0.00887264535023768
2052;0.00866455026844304
2053;0.00847686191344099
2054;0.00849871304271077
2055;0.00862462182175006
2056;0.00865164813593688
2057;0.00860016471820258
2058;0.00861911611616084
2059;0.00870931743764602
2060;0.00876431032277725
2061;0.00878026035282931
2062;0.00881725096646657
2063;0.008837172470338
2064;0.00876746455549626
2065;0.00865226990057066
2066;0.00857804852446598
2067;0.00852677290966697
2068;0.00845107601187145
2069;0.00840107297268044
2070;0.00843185590508755
2071;0.00848305030974284
2072;0.0084855363440608
2073;0.00848554131263501
2074;0.0085332048733644
2075;0.00856124867941355
2076;0.0085115374755711
2077;0.0084681477821591
2078;0.00852715278051752
2079;0.00864022781960538
2080;0.00871486280371348
2081;0.00876558875674816
2082;0.00883866721085424
2083;0.00889435941761674
2084;0.00889018336411529
2085;0.00887784769541766
2086;0.00890038194398768
2087;0.00889849841772516
2088;0.00883229898839089
2089;0.00878253905048232
2090;0.00881078090944265
2091;0.00883523083150428
2092;0.00877662567265536
2093;0.00871262895952385
2094;0.00874840988654268
2095;0.00884198920169199
2096;0.0089030022779164
2097;0.00895778946109349
2098;0.00905458947242632
2099;0.00911332831137335
2100;0.00904350916004537
2101;0.00892094636908891
2102;0.00888439551949771
2103;0.00893273166085007
2104;0.00896987008839312
2105;0.00897056753975223
2106;0.00895952204918737
2107;0.00890586458767517
2108;0.00878239028462735
2109;0.00866072343368796
2110;0.00861341804336258
2111;0.00858720752481324
2112;0.00849507840494779
2113;0.00836093423582285
2114;0.00825463354650924
2115;0.00816416900669115
2116;0.00805543458976898
2117;0.00798064788204833
2118;0.00799860329970858
2119;0.00805182868359266
2120;0.00804262365071429
2121;0.00797160349998616
2122;0.00789461941847125
2123;0.0078130540513468
2124;0.00771495583364468
2125;0.00764929818813953
2126;0.00764643513771412
2127;0.00763993485693049
2128;0.00757644431161042
2129;0.00751649245496266
2130;0.007512238178907
2131;0.0074879887571242
2132;0.00737731177425682
2133;0.00727702707547717
2134;0.00730773961713416
2135;0.00741167053952774
2136;0.00746145048939084
2137;0.00747589078775079
2138;0.0075393529604979
2139;0.00761149008915796
2140;0.00761309710842584
2141;0.00759856681078452
2142;0.0076521111018919
2143;0.00771415877274984
2144;0.00769593205287333
2145;0.00765432934076826
2146;0.0076589018635913
2147;0.00761069430566086
2148;0.00740695116327661
2149;0.0071599097368269
2150;0.00702771547974623
2151;0.00695796952504457
2152;0.00682794052591262
2153;0.00669484160804967
2154;0.0066526704070724
2155;0.00659014992101081
2156;0.00639311542831078
2157;0.00627554674354913
2158;0.00656662298235977
2159;0.00719596010073187
2160;0.00775737622353856
2161;0.00806065191314054
2162;0.00821648647573525
2163;0.00829411769904276
2164;0.00828526162798893
2165;0.00828271355911036
2166;0.00839701614231525
2167;0.00856704594948621
2168;0.00865677010784882
2169;0.00864771184543889
2170;0.00857747145462051
2171;0.00842055832289734
2172;0.00818935193494496
2173;0.00802567004820154
2174;0.00802860175671372
2175;0.00810240758417202
2176;0.00812389025074989
2177;0.00812726933426022
2178;0.0081747423459817
2179;0.00821141501552636
2180;0.00821180058075721
2181;0.00829615229844394
2182;0.00852182235031784
2183;0.00872604719447412
2184;0.00876457065451186
2185;0.00873423118702732
2186;0.00877142700670941
2187;0.00881476025150851
2188;0.00876236520186069
2189;0.00869444520618057
2190;0.0087386847251747
2191;0.00885505666781316
2192;0.00893759683095596
2193;0.00899701896929472
2194;0.0090738901941263
2195;0.00911010663621581
2196;0.00907120235455183
2197;0.00905606083041399
2198;0.00912239559185424
2199;0.00914923982197569
2200;0.00904183982209128
2201;0.00892656724935326
2202;0.00896336152530397
2203;0.00910099265204844
2204;0.00919949703310596
2205;0.00926278734379693
2206;0.00935838966235569
2207;0.00942736728160942
2208;0.00937145582985743
2209;0.0092395316935967
2210;0.00915502898961251
2211;0.00913783954075775
2212;0.00914547420685019
2213;0.00919894411985389
2214;0.00932141839692302
2215;0.00944697311316123
2216;0.00952756893554629
2217;0.00962799429568761
2218;0.00978556712944734
2219;0.00989460570619127
2220;0.00986947258420256
2221;0.00980087675772312
2222;0.00980313606841943
2223;0.00982728938460542
2224;0.00978301815653726
2225;0.00972880720854641
2226;0.00976716578817838
2227;0.0098472562975398
2228;0.0098485328124589
2229;0.00979153999552329
2230;0.00980387771159963
2231;0.00992770093298279
2232;0.0100956237251255
2233;0.0102429336139667
2234;0.010324622567887
2235;0.0102871489055885
2236;0.0101382504340659
2237;0.00998552423938426
2238;0.00991049505665686
2239;0.00987300800683255
2240;0.00982430532991585
2241;0.00981928595929249
2242;0.00991252510035778
2243;0.0100374691956102
2244;0.0101045406218252
2245;0.0101363847799714
2246;0.0101943536714864
2247;0.0102525369588267
2248;0.0102578637077537
2249;0.0102417651249831
2250;0.0102649054649966
2251;0.0103175405470968
2252;0.0103720557699705
2253;0.0104606854448579
2254;0.0106019580998813
2255;0.0107227647318917
2256;0.0107543601629383
2257;0.0107378599603041
2258;0.0107409163321708
2259;0.0107451633088327
2260;0.0107097068582274
2261;0.0106720529564426
2262;0.0106867957823751
2263;0.0107282416986232
2264;0.0107477568229033
2265;0.0107708557976534
2266;0.0108504587139819
2267;0.0109748969557846
2268;0.0110986922074274
2269;0.011209629348681
2270;0.011300960913492
2271;0.0113433134020702
2272;0.0113462679596392
2273;0.0113770112020852
2274;0.0114573733262466
2275;0.0115160922363184
2276;0.0115048516235539
2277;0.0114819246379398
2278;0.0115182587351161
2279;0.0116003980322754
2280;0.0116904339540334
2281;0.0118011616613667
2282;0.0119406339929282
2283;0.0120604238020878
2284;0.0121254004095241
2285;0.0121678944024797
2286;0.0122138571626365
2287;0.0122308530890316
2288;0.0122043849244764
2289;0.01218767689303
2290;0.0122134866449739
2291;0.012230289222396
2292;0.0121923890132316
2293;0.01213855319834
2294;0.0121184409124642
2295;0.0121075093078902
2296;0.0120690098145742
2297;0.0120295429222963
2298;0.0120269222643035
2299;0.0120397641644179
2300;0.0120409651293043
2301;0.0120554765718925
2302;0.0120948250900836
2303;0.012101811328356
2304;0.0120385245144685
2305;0.0119706457620055
2306;0.0119753127933555
2307;0.0120207472995986
2308;0.0120241934098027
2309;0.0119815799571346
2310;0.0119546265768111
2311;0.011963313092954
2312;0.0119888870079323
2313;0.0120401344949042
2314;0.0121328821797551
2315;0.0122266471894783
2316;0.0122730453792541
2317;0.0122964061267241
2318;0.0123576036819928
2319;0.0124641484064019
2320;0.0125911597999966
2321;0.0127509307440059
2322;0.012946643851385
2323;0.0130983906801734
2324;0.0131089628505283
2325;0.0129865423317495
2326;0.0128140954078917
2327;0.0126440982038776
2328;0.0124990987923348
2329;0.012419074673629
2330;0.0124400961959927
2331;0.0125289751324897
2332;0.0126239257279337
2333;0.0127084317849739
2334;0.0127833671045814
2335;0.0128213383101139
2336;0.0128126581689969
2337;0.0128168214933158
2338;0.0128854542216861
2339;0.0129789415091162
2340;0.0130393496618364
2341;0.013091066748
2342;0.0131751865931302
2343;0.013247784317489
2344;0.0132403857957124
2345;0.0131828393767792
2346;0.0131569384537866
2347;0.0131814884701518
2348;0.0132220881244722
2349;0.0132581045000633
2350;0.0132972033260723
2351;0.0133425134525651
2352;0.0133835225931591
2353;0.0134217178474492
2354;0.0134749344461049
2355;0.013539636638134
2356;0.0135997124204299
2357;0.0136821791519723
2358;0.0137994643224131
2359;0.0138611771163102
2360;0.0137818034483039
2361;0.0136477692540573
2362;0.013632743111001
2363;0.0137701232629563
2364;0.0139490004701379
2365;0.0140832960537494
2366;0.0141522915689329
2367;0.0141405375333996
2368;0.0140709986393808
2369;0.0140481000978927
2370;0.0141497583697825
2371;0.0143195495832069
2372;0.0144540163952069
2373;0.0145392272975702
2374;0.0146213259076613
2375;0.0147028072261337
2376;0.0147518848767425
2377;0.0147726651474929
2378;0.0147976268105103
2379;0.0148406046529688
2380;0.0149047696253959
2381;0.0150040259395958
2382;0.0151333540758287
2383;0.0152491873602847
2384;0.0153208081997664
2385;0.0153762830906179
2386;0.0154615554881734
2387;0.0155809681758268
2388;0.015714490914678
2389;0.0158609299567924
2390;0.0160177103938761
2391;0.0161472902571393
2392;0.0162161433322781
2393;0.0162455628389739
2394;0.0162749469040586
2395;0.0162974211372515
2396;0.0162830769394986
2397;0.0162447558312306
2398;0.0162267983870672
2399;0.0162430961476154
2400;0.016273877129656
2401;0.0163079894731455
2402;0.0163439204141334
2403;0.0163679904692895
2404;0.0163757391780708
2405;0.0163946520933604
2406;0.0164432256590441
2407;0.0164921645943881
2408;0.0165101692689187
2409;0.016518832771709
2410;0.0165524277629052
2411;0.0165928178683215
2412;0.0165993817333261
2413;0.0165788968509863
2414;0.0165708811419238
2415;0.0165848451700463
2416;0.0166053197186018
2417;0.016638603897263
2418;0.0166995330985948
2419;0.0167665710323412
2420;0.0168003056750972
2421;0.0167958913748325
2422;0.0167791652434188
2423;0.0167716576477519
2424;0.0167970765194281
2425;0.0168914733630212
2426;0.0170579479424289
2427;0.0172361518249662
2428;0.0173631461382229
2429;0.0174398502145023
2430;0.0174964913195268
2431;0.0175279178561856
2432;0.0175156185922409
2433;0.0174841453018524
2434;0.017480706911132
2435;0.017519963945382
2436;0.0175930078418038
2437;0.0176998298301299
2438;0.0178248729439792
2439;0.0179157994462251
2440;0.0179419661361466
2441;0.0179442917529504
2442;0.0179760022388056
2443;0.0180289046087712
2444;0.0180726087609726
2445;0.0181254436491842
2446;0.0182182401831732
2447;0.0183223750242691
2448;0.0183892067510232
2449;0.0184372815087603
2450;0.0185255726704756
2451;0.0186555653862397
2452;0.018772387121726
2453;0.0188536403046349
2454;0.0189272372268048
2455;0.0190051479018325
2456;0.0190668050504339
2457;0.0191124289408862
2458;0.0191730117141453
2459;0.019257619070397
2460;0.0193396658222302
2461;0.0194050734350322
2462;0.0194741707619888
2463;0.0195680346822682
2464;0.0196837616536683
2465;0.019805022726807
2466;0.0199130684349389
2467;0.0199942027955113
2468;0.0200588877559482
2469;0.0201397238315155
2470;0.0202489240280079
2471;0.0203598543737362
2472;0.020454392669945
2473;0.0205570991279442
2474;0.0206896187441521
2475;0.0208251351999003
2476;0.0209301050701176
2477;0.0210206384793652
2478;0.0211310601317474
2479;0.0212540826810095
2480;0.0213625261822608
2481;0.0214672533560265
2482;0.0215997582443048
2483;0.0217524333552008
2484;0.0218874634062678
2485;0.0219961516333418
2486;0.0221057480933406
2487;0.0222374596790895
2488;0.0223970684882322
2489;0.022592765122172
2490;0.0228197897065501
2491;0.023039421207675
2492;0.0232143578914261
2493;0.0233547329435035
2494;0.0234934758664813
2495;0.0236324707817961
2496;0.023753875058252
2497;0.0238696461576255
2498;0.0240124532378103
2499;0.0241814097768969
2500;0.0243391217802533
2501;0.0244659487038559
2502;0.0245860431537863
2503;0.0247364634810181
2504;0.0249323351387809
2505;0.0251607556997622
2506;0.0253918281017782
2507;0.0256010084719507
2508;0.0257914405925537
2509;0.0259828785690623
2510;0.0261747356703454
2511;0.026345523297546
2512;0.0264963869755406
2513;0.0266585406459903
2514;0.026838678317993
2515;0.0269952210103033
2516;0.0270982233874026
2517;0.0271817867970432
2518;0.0273052922721293
2519;0.0274864817006053
2520;0.0276988163903511
2521;0.0279088848084788
2522;0.028090969424641
2523;0.0282320897066604
2524;0.0283501188802946
2525;0.0284847112246618
2526;0.0286504770771625
2527;0.0288258702929565
2528;0.0290032485886855
2529;0.0292099842380955
2530;0.0294541089536142
2531;0.0296884100505974
2532;0.0298629869160851
2533;0.0299852662704421
2534;0.0301014088269977
2535;0.0302484212175449
2536;0.0304479357399061
2537;0.0307105514527408
2538;0.031015658702898
2539;0.0313174961103608
2540;0.0315960320560189
2541;0.031869902465401
2542;0.0321422089411951
2543;0.0323793340614589
2544;0.0325680210663781
2545;0.0327416586254492
2546;0.0329133316098056
2547;0.0330301719424444
2548;0.0330355301564642
2549;0.0329337130584284
2550;0.0327525004885725
2551;0.0324890192971803
2552;0.0321469845349496
2553;0.0317905953470625
2554;0.0314996272733126
2555;0.0312864831498887
2556;0.0311021655015094
2557;0.0309052655464312
2558;0.0306851850580321
2559;0.030441016953054
2560;0.0301824286994385
2561;0.0299370850561931
2562;0.0297230189460935
2563;0.0295327762269839
2564;0.0293743409968636
2565;0.0292967128112298
2566;0.0293324055883757
2567;0.0294377423078345
2568;0.0295343886331694
2569;0.0295970808430965
2570;0.0296675834945961
2571;0.0297984616280404
2572;0.0300108719987553
2573;0.0302857663881877
2574;0.0305666720260547
2575;0.0307938823566642
2576;0.0309666923778622
2577;0.0311516672776839
2578;0.0314061244173918
2579;0.0317213006191237
2580;0.0320644361458482
2581;0.0324372844872276
2582;0.0328520654821345
2583;0.0332792438035674
2584;0.0336637871754442
2585;0.0339753369003764
2586;0.0342063394953069
2587;0.034339192328618
2588;0.0343506040879278
2589;0.034234477496442
2590;0.0339922752509592
2591;0.0336184707495448
2592;0.0331243182391594
2593;0.0325589441110896
2594;0.0319783147979442
2595;0.0314068939808208
2596;0.0308511784681345
2597;0.0303293368179538
2598;0.0298604758034762
2599;0.0294439642321156
2600;0.0290759238565919
2601;0.0287684857971937
2602;0.0285297003227243
2603;0.028344463870039
2604;0.0281967113607025
2605;0.0280864872294342
2606;0.0280028870412139
2607;0.0279095314272577
2608;0.027787691870478
2609;0.0276708593208947
2610;0.0276068062273438
2611;0.0276047152175405
2612;0.0276445996669377
2613;0.0277145577292972
2614;0.0278091639944329
2615;0.0279124186362214
2616;0.028012206514882
2617;0.0281143651971536
2618;0.0282176398185965
2619;0.028295899022571
2620;0.0283326248974942
2621;0.0283539564992477
2622;0.0284004223852274
2623;0.0284821940574169
2624;0.0285854266516854
2625;0.0287029694352217
2626;0.0288330260022651
2627;0.0289658095512508
2628;0.0290970490622013
2629;0.0292374711809444
2630;0.0293850462534344
2631;0.0295078228254264
2632;0.0295832032281778
2633;0.0296398809547627
2634;0.0297333434053659
2635;0.0298894262593383
2636;0.030093372869233
2637;0.0303208124091308
2638;0.0305535175375109
2639;0.030772418649498
2640;0.0309594648602509
2641;0.0311079319972052
2642;0.0312222819597683
2643;0.0313151189762175
2644;0.0314095199444535
2645;0.0315288498527715
2646;0.0316737902786821
2647;0.0318222371575787
2648;0.0319582490053367
2649;0.0320846227901861
2650;0.0322024004530386
2651;0.0323010418603324
2652;0.0323784037932528
2653;0.0324475670508881
2654;0.032512680982526
2655;0.032560263701398
2656;0.0325851100830603
2657;0.0326009169620962
2658;0.0326138473072908
2659;0.0326117972831679
2660;0.032593643493436
2661;0.0325811244794916
2662;0.0325835520536715
2663;0.0325778594565163
2664;0.0325454065523361
2665;0.0325037406918953
2666;0.032477636334417
2667;0.0324606480054819
2668;0.0324312415001662
2669;0.0323878183649129
2670;0.0323401076865955
2671;0.0322800536041414
2672;0.0321866282549286
2673;0.0320481770000236
2674;0.0318601321665273
2675;0.0316177095762571
2676;0.031336858485018
2677;0.0310709911680935
2678;0.030881709535381
2679;0.0307966150909669
2680;0.0308074945326491
2681;0.0308932303863305
2682;0.0310267654916057
2683;0.031178000628755
2684;0.0313335942073631
2685;0.03150277273435
2686;0.0316872827040464
2687;0.0318634361106849
2688;0.0320135194838875
2689;0.0321549749197974
2690;0.0323126509818754
2691;0.0324771531830017
2692;0.0326167494453415
2693;0.0327193533735619
2694;0.0327988927357019
2695;0.0328700491314382
2696;0.0329386687183328
2697;0.0330070513894167
2698;0.0330665795916547
2699;0.0330923198610771
2700;0.0330627023558665
2701;0.0329758573364007
2702;0.0328324521529675
2703;0.0326173809331278
2704;0.0323165262823719
2705;0.031936391990202
2706;0.0314864710641392
2707;0.030956837388733
2708;0.0303372258386092
2709;0.0296490397198344
2710;0.0289383317914718
2711;0.02824698855616
2712;0.0276086679687815
2713;0.027057769660803
2714;0.0266154678605186
2715;0.0262718611407644
2716;0.0260007876368171
2717;0.0257847509903841
2718;0.0256096363074367
2719;0.0254496002697646
2720;0.0252818757063837
2721;0.0251105834404515
2722;0.0249569390012543
2723;0.0248316577911556
2724;0.0247314398843097
2725;0.0246526941015259
2726;0.0245930479079988
2727;0.0245492709176862
2728;0.0245269648283311
2729;0.0245380808126376
2730;0.024574272422228
2731;0.0246012284696588
2732;0.0246005459448897
2733;0.024601567392569
2734;0.0246474095068383
2735;0.024740069031282
2736;0.0248415165457154
2737;0.0249194261667438
2738;0.024969615691959
2739;0.0250012083691511
2740;0.0250223004622085
2741;0.0250385244302265
2742;0.0250510415115732
2743;0.0250603817262747
2744;0.0250823131929194
2745;0.0251482683615984
2746;0.0252752893966597
2747;0.0254442927214669
2748;0.0256194763416819
2749;0.0257779659846094
2750;0.0259113668342652
2751;0.0260174927109551
2752;0.0261084535366474
2753;0.026211958438807
2754;0.0263451837266011
2755;0.0264966611193191
2756;0.0266465951092529
2757;0.0267901331629741
2758;0.0269255889541526
2759;0.0270364237901104
2760;0.0271053676771629
2761;0.0271368534296721
2762;0.0271504618953815
2763;0.0271617543320886
2764;0.0271791169799034
2765;0.0272036363319375
2766;0.0272209169891757
2767;0.0272122518925646
2768;0.0271874519412068
2769;0.027185286706285
2770;0.02722505862895
2771;0.027280930472209
2772;0.0273250654652595
2773;0.0273724397173634
2774;0.0274546393132755
2775;0.0275672635671274
2776;0.0276757746359131
2777;0.0277653138046459
2778;0.0278561200308087
2779;0.0279718498348276
2780;0.0281143544178208
2781;0.0282692789443333
2782;0.0284216020032468
2783;0.028567280668484
2784;0.0287179989286723
2785;0.028888030535086
2786;0.0290724509345608
2787;0.0292526581431665
2788;0.0294278993395964
2789;0.0296197862752343
2790;0.029836833966961
2791;0.0300605378332168
2792;0.03028131505704
2793;0.0305197851094112
2794;0.0307890377422071
2795;0.0310602822466972
2796;0.0312944921950231
2797;0.0314911452986661
2798;0.0316791317518159
2799;0.0318750003850947
2800;0.0320773477288037
2801;0.0322888362359621
2802;0.0325145310593269
2803;0.0327459954455733
2804;0.0329720725764533
2805;0.033199207637217
2806;0.0334392758618109
2807;0.0336843424605029
2808;0.0339149678853226
2809;0.034127561991957
2810;0.0343335033097267
2811;0.03453626061988
2812;0.0347279857565734
2813;0.0349048741977187
2814;0.0350699097669973
2815;0.0352238821185078
2816;0.0353658717437331
2817;0.0354976851472764
2818;0.0356194824404239
2819;0.0357307861492793
2820;0.0358442726709329
2821;0.0359844927574731
2822;0.0361605842059667
2823;0.036352705534437
2824;0.0365361446591688
2825;0.0367039511343601
2826;0.0368552107708195
2827;0.0369812499064108
2828;0.0370816882611606
2829;0.0371772068723966
2830;0.0372838542576916
2831;0.0373836948730291
2832;0.0374393575280658
2833;0.0374310338294128
2834;0.0373653770757616
2835;0.0372566725475454
2836;0.0371139523672894
2837;0.0369422081267619
2838;0.0367476535077675
2839;0.0365458221511723
2840;0.0363621366208091
2841;0.0362071653776281
2842;0.0360506186073266
2843;0.0358458084261941
2844;0.035590332176918
2845;0.0353397742305088
2846;0.0351500862232539
2847;0.0350298467166878
2848;0.034961192249483
2849;0.0349381451622033
2850;0.0349610078139837
2851;0.0350156656663856
2852;0.0350852251299938
2853;0.0351696623695046
2854;0.035275025801428
2855;0.0353959035296361
2856;0.0355235361977555
2857;0.0356574434817314
2858;0.0357971433189688
2859;0.0359375627975382
2860;0.0360801238536454
2861;0.036227871217084
2862;0.0363638412586416
2863;0.0364627356572258
2864;0.0365345915363568
2865;0.0366243183269346
2866;0.036750191291478
2867;0.036873326564522
2868;0.036948216033438
2869;0.0369730498565104
2870;0.0369667610864988
2871;0.0369272333316315
2872;0.0368428583175626
2873;0.0367225317662023
2874;0.0365851017198266
2875;0.0364376411794594
2876;0.0362882435994043
2877;0.036159042380409
2878;0.0360609383180643
2879;0.0359748029359059
2880;0.0358812381494669
2881;0.0357888747865982
2882;0.0357121131919087
2883;0.0356464459979189
2884;0.0355911947489589
2885;0.0355687633131512
2886;0.0355878746100031
2887;0.0356101135718376
2888;0.0355892252690597
2889;0.0355282484658386
