#Datum: 21.01.2016 16:19:44
#Quelle: teflon_spacer

#Daten:
cm-1 %T
1943 90,2898128809334
1944 90,3143496070191
1945 90,3394345649826
1946 90,3696872185459
1947 90,4041482662746
1948 90,4387949625739
1949 90,4714715659322
1950 90,5025283474609
1951 90,5326897371287
1952 90,5623780505022
1953 90,5921606331657
1954 90,6217475691874
1955 90,6483343466286
1956 90,6692231826307
1957 90,6845486971803
1958 90,6961797298278
1959 90,7055769214371
1960 90,7125179423076
1961 90,7156393876645
1962 90,7130776692839
1963 90,7036453384904
1964 90,6882094056363
1965 90,6688342856546
1966 90,6460882603747
1967 90,6177850434373
1968 90,5814795981716
1969 90,537714099839
1970 90,489538739257
1971 90,4394958085836
1972 90,3881560472366
1973 90,33503346759
1974 90,2797996340878
1975 90,222656002582
1976 90,1642228327492
1977 90,1056222508098
1978 90,0480904740008
1979 89,992149851912
1980 89,9371003357231
1981 89,8823223637571
1982 89,8284457403056
1983 89,7773704891462
1984 89,7306110623882
1985 89,6889220681768
1986 89,6533499175875
1987 89,6244925100658
1988 89,6020976478574
1989 89,5857924689956
1990 89,5761936250411
1991 89,5740977356219
1992 89,5787455232448
1993 89,5881825354494
1994 89,6019817664806
1995 89,6225490556762
1996 89,6525059866174
1997 89,6916830276477
1998 89,7374854013848
1999 89,7880032381722
2000 89,8433844741747
2001 89,9042715956277
2002 89,9696706325489
2003 90,0373641828318
2004 90,1051243178003
2005 90,1722487128622
2006 90,2397353068614
2007 90,3073384596272
2008 90,3725879089537
2009 90,4323193293094
2010 90,4856185752908
2011 90,5339908665072
2012 90,5783882809546
2013 90,6178955838893
2014 90,6515134045427
2015 90,6798943974268
2016 90,7036496016129
2017 90,7207366710023
2018 90,7274199812487
2019 90,7224063830408
2020 90,7086381313299
2021 90,6903544996743
2022 90,6691688000943
2023 90,6433997492562
2024 90,6106834353828
2025 90,5705982926276
2026 90,5249156083805
2027 90,4756644901809
2028 90,4238731173766
2029 90,3696505016066
2030 90,3135487291548
2031 90,2568558643781
2032 90,2003887749621
2033 90,1440545529831
2034 90,0872974474306
2035 90,0298674869656
2036 89,9718278959947
2037 89,913934944258
2038 89,8580945476421
2039 89,8065682950819
2040 89,7603602361903
2041 89,7187422182547
2042 89,6806062314419
2043 89,6458900824379
2044 89,6154259321564
2045 89,5899049306339
2046 89,5695194661265
2047 89,5543303582421
2048 89,5442624134356
2049 89,5386169388944
2050 89,5363119213768
2051 89,5369690334974
2052 89,5414220530902
2053 89,5504662015463
2054 89,5635416130514
2055 89,579301289281
2056 89,5969918206567
2057 89,6167453140196
2058 89,639136439672
2059 89,6647628779544
2060 89,6936749594374
2061 89,7250954579814
2062 89,757840503928
2063 89,7912450990326
2064 89,8254309936257
2065 89,8607303033328
2066 89,8973883921194
2067 89,9358880806675
2068 89,9766397546053
2069 90,0189632515384
2070 90,0614395460139
2071 90,1038527189998
2072 90,1477621009493
2073 90,1942245688989
2074 90,2419264258953
2075 90,2886167550454
2076 90,3339250615046
2077 90,3790935307613
2078 90,4244028386119
2079 90,4682277669508
2080 90,5083206137892
2081 90,5437072112355
2082 90,5747735476516
2083 90,6022491135891
2084 90,626413727136
2085 90,646764072412
2086 90,6624248272643
2087 90,6726538451298
2088 90,6766933861986
2089 90,6733041199065
2090 90,661366390271
2091 90,6413192324434
2092 90,6153461940992
2093 90,5855505002415
2094 90,5520972072515
2095 90,5133842902788
2096 90,4678055557671
2097 90,4152528271714
2098 90,3573331567114
2099 90,296472565086
2100 90,2344177373984
2101 90,1712539911515
2102 90,1056324688591
2103 90,0364217654928
2104 89,964411881323
2105 89,8920490167025
2106 89,8217488292243
2107 89,7544849039665
2108 89,6900496861116
2109 89,6283122624405
2110 89,5699196696606
2111 89,5162200410239
2112 89,4688722049316
2113 89,4292499010445
2114 89,3975778370099
2115 89,3726481098707
2116 89,3529873952275
2117 89,3385333503999
2118 89,3309576748176
2119 89,3324271504972
2120 89,3442890989332
2121 89,3666283783981
2122 89,398412831692
2123 89,4379616957016
2124 89,4837409880516
2125 89,5350041810866
2126 89,591742256069
2127 89,6540303995875
2128 89,7212710142283
2129 89,7918364516758
2130 89,8636059479494
2131 89,935333540388
2132 90,0073935173935
2133 90,0805720238328
2134 90,1541072677814
2135 90,2255456548376
2136 90,2925783816563
2137 90,3543835966925
2138 90,4111645969243
2139 90,4631532196713
2140 90,5103128199961
2141 90,5523334877516
2142 90,5883393994358
2143 90,6168548801421
2144 90,6365262558323
2145 90,6469901488571
2146 90,6489665638525
2147 90,6435977634359
2148 90,6316840892761
2149 90,6134263493352
2150 90,5886528797648
2151 90,5571075752383
2152 90,5188396381853
2153 90,4746092948435
2154 90,4257930067484
2155 90,3736814275431
2156 90,3188823020495
2157 90,2614249407346
2158 90,2012173775762
2159 90,1382569927354
2160 90,0728101127699
2161 90,0058614395624
2162 89,9391623360904
2163 89,8743133694817
2164 89,8118842873238
2165 89,7518045169783
2166 89,6943840974456
2167 89,640394745333
2168 89,5902494386722
2169 89,5436964962205
2170 89,5004388476274
2171 89,4606882745124
2172 89,4250512512294
2173 89,3942382788576
2174 89,3689585492389
2175 89,3496920143601
2176 89,336194886542
2177 89,3273925450999
2178 89,3222453356915
2179 89,3208304535145
2180 89,3242665890622
2181 89,3333669089762
2182 89,347611007178
2183 89,3656680684588
2184 89,3865588397209
2185 89,4099133466744
2186 89,4355365105799
2187 89,4634548455444
2188 89,4941949473405
2189 89,5282612052435
2190 89,565402708138
2191 89,6051029849655
2192 89,6476743825203
2193 89,6939953720054
2194 89,7441528799642
2195 89,7972018516787
2196 89,8523018536098
2197 89,9091394509964
2198 89,9671883446933
2199 90,0256758011221
2200 90,0845532118206
2201 90,1443271902834
2202 90,2043357522506
2203 90,2622339003571
2204 90,316028818575
2205 90,3660093998803
2206 90,4138430938384
2207 90,4601009044438
2208 90,5033526960653
2209 90,5415518250075
2210 90,5737027844272
2211 90,6000172522714
2212 90,6207917998866
2213 90,6354544696463
2214 90,6428681586856
2215 90,6424155269449
2216 90,6344515820709
2217 90,6195671546739
2218 90,597718179212
2219 90,5684219575017
2220 90,5315693787636
2221 90,4877251403613
2222 90,4376498767271
2223 90,3819089015065
2224 90,3209522322619
2225 90,2553474153434
2226 90,1857682704446
2227 90,1129551731346
2228 90,0378120644091
2229 89,9612601728852
2230 89,8839010728695
2231 89,8061130169685
2232 89,7288665422501
2233 89,6539416282826
2234 89,5827955009348
2235 89,5154615548378
2236 89,4514063742433
2237 89,3913543319286
2238 89,3373920505909
2239 89,2912226774122
2240 89,2531051972577
2241 89,2227082543051
2242 89,2001209907528
2243 89,185766654157
2244 89,1800574789513
2245 89,1835802522849
2246 89,1970829159824
2247 89,2206803161619
2248 89,2533905402783
2249 89,293470750055
2250 89,3395253545832
2251 89,3911055474103
2252 89,4487788432426
2253 89,5130221668902
2254 89,5830191105309
2255 89,6568051617542
2256 89,7325297593009
2257 89,8095795108272
2258 89,8876374043758
2259 89,9658162738192
2260 90,0425028972578
2261 90,1164075053883
2262 90,1868331763848
2263 90,253233735049
2264 90,3149308633824
2265 90,3710403856804
2266 90,4212479946847
2267 90,4660363288373
2268 90,5063228550343
2269 90,5418729055529
2270 90,5710771086903
2271 90,5924121574726
2272 90,6062346549722
2273 90,6145667856301
2274 90,6189733061918
2275 90,6198421314118
2276 90,616291870093
2277 90,6075316175666
2278 90,5930178989763
2279 90,5730204404431
2280 90,5488454873785
2281 90,5217880802356
2282 90,492572932432
2283 90,4604604498186
2284 90,4250899659422
2285 90,3876911318906
2286 90,3512813056669
2287 90,3187979871327
2288 90,2903586185595
2289 90,264830243393
2290 90,2437265478323
2291 90,2316649362769
2292 90,2321353390587
2293 90,2430462350545
2294 90,2583073749334
2295 90,2707517333829
2296 90,2763061539911
2297 90,2763705253174
2298 90,2789250012278
2299 90,2918661006263
2300 90,3153967101598
2301 90,3409097783432
2302 90,364608302323
2303 90,3973514354834
2304 90,4589284156179
2305 90,5610989563876
2306 90,6985266590434
2307 90,8518669907461
2308 90,9952186694833
2309 91,1071712453169
2310 91,1733653858799
2311 91,1914224674204
2312 91,1757332624922
2313 91,1604535238239
2314 91,1818806113798
2315 91,2530442004088
2316 91,3566007398677
2317 91,4558965506453
2318 91,5117526756683
2319 91,5038656302928
2320 91,4471075652679
2321 91,3947773363028
2322 91,4033516530638
2323 91,489906307918
2324 91,6224535899262
2325 91,7555050212725
2326 91,8633999177606
2327 91,9246409007804
2328 91,9163185109222
2329 91,8355069118663
2330 91,7311300616795
2331 91,6684172438366
2332 91,6674907889444
2333 91,6977572828217
2334 91,7148371100826
2335 91,699415283433
2336 91,655413053077
2337 91,603488610785
2338 91,5702307081116
2339 91,5797014123371
2340 91,6529048519716
2341 91,773446952862
2342 91,8339442287812
2343 91,7595943959589
2344 91,611898492651
2345 91,5179093004299
2346 91,5359973837524
2347 91,5764135726491
2348 91,5381020552145
2349 91,4207795564255
2350 91,2751377745204
2351 91,1684129564215
2352 91,1853403392804
2353 91,2947439629968
2354 91,3296241688269
2355 91,2552678393462
2356 91,2028928395278
2357 91,2276573704534
2358 91,280708598523
2359 91,2723225736545
2360 91,1992238124826
2361 91,1323951428613
2362 91,0645058646393
2363 90,9956510994987
2364 90,9381956291017
2365 90,8894453053707
