#Datum: 21.01.2016 16:19:44
#Quelle: kreide

#Daten:
cm-1;%T
630;81,3117980957031
635;82,8312225341797
640;82,8312225341797
645;82,4513702392578
650;82,4513702392578
655;81,6916580200195
660;81,3117980957031
665;80,9319534301758
670;79,7923889160156
675;78,2729721069336
680;78,2729721069336
685;79,0326843261719
690;79,4125289916992
695;79,4125289916992
700;79,4125289916992
705;79,4125289916992
710;79,4125289916992
715;79,0326843261719
720;77,8931121826172
725;76,7535552978516
730;74,4744338989258
735;71,4356002807617
740;68,3967666625976
745;66,1176452636719
750;64,218376159668
755;56,2414436340332
760;42,1868515014648
765;44,0861206054688
770;64,218376159668
775;76,3737030029297
780;78,6528244018555
785;76,3737030029297
790;66,1176452636719
795;52,0630531311035
800;52,8227615356445
805;57,3810081481934
810;57,7608604431152
815;56,2414436340332
820;52,4429092407227
825;45,9853897094727
830;41,4271430969238
835;38,0084571838379
840;35,349479675293
845;37,628604888916
850;41,0472869873047
855;41,4271430969238
860;41,806999206543
865;30,4113807678223
870;15,5970783233643
875;12,9381008148193
880;17,4963474273682
885;26,6128425598145
890;40,2875785827637
895;54,7220306396484
900;63,4586715698242
905;68,3967666625976
910;74,8542861938476
915;83,5909271240234
920;90,0484390258789
925;91,9477081298828
930;90,8081512451172
935;89,2887344360352
940;87,0096130371094
945;83,9707794189453
950;82,0715103149414
955;82,4513702392578
960;81,3117980957031
965;75,9938430786133
970;65,73779296875
975;58,9004211425781
980;63,0788154602051
985;68,0169143676758
990;69,5363311767578
995;68,7766265869141
1000;67,257209777832
1005;65,3579406738281
1010;62,6989631652832
1015;59,6601295471191
1020;56,2414436340332
1025;53,5824661254883
1030;51,6831970214844
1035;49,7839317321777
1040;47,1249542236328
1045;43,7062644958496
1050;39,9077301025391
1055;36,109188079834
1060;33,8300628662109
1065;32,3106498718262
1070;33,0703582763672
1075;36,4890403747559
1080;39,9077301025391
1085;42,1868515014648
1090;43,3264122009277
1095;43,3264122009277
1100;42,566707611084
1105;41,4271430969238
1110;40,6674346923828
1115;40,2875785827637
1120;39,5278739929199
1125;38,7681655883789
1130;36,868896484375
1135;33,8300628662109
1140;29,6516723632812
1145;26,2329883575439
1150;23,9538650512695
1155;23,1941566467285
1160;21,2948875427246
1165;18,2560558319092
1170;14,8373699188232
1175;12,5582466125488
1180;11,0388317108154
1185;11,0388317108154
1190;12,9381008148193
1195;14,4575157165527
1200;15,9769325256348
1205;16,7366390228272
1210;18,2560558319092
1215;21,2948875427246
1220;26,6128425598145
1225;31,5509433746338
1230;34,9696273803711
1235;37,2487525939941
1240;38,7681655883789
1245;41,0472869873047
1250;45,2256851196289
1255;51,3033447265625
1260;57,0011520385742
1265;60,0399856567383
1270;60,4198379516602
1275;60,0399856567383
1280;61,1795463562012
1285;63,4586715698242
1290;66,1176452636719
1295;70,2960433959961
1300;75,2341384887695
1305;79,7923889160156
1310;82,4513702392578
1315;83,5909271240234
1320;83,9707794189453
1325;83,5909271240234
1330;83,211067199707
1335;83,211067199707
1340;83,9707794189453
1345;84,7304840087891
1350;85,1103439331055
1355;85,1103439331055
1360;81,6916580200195
1365;73,714729309082
1370;62,3191070556641
1375;50,1637840270996
1380;39,5278739929199
1385;34,9696273803711
1390;34,2099189758301
1395;29,6516723632812
1400;25,4732780456543
1405;26,9926948547363
1410;35,7293357849121
1415;51,3033447265625
1420;62,6989631652832
1425;66,1176452636719
1430;72,5751571655274
1435;82,4513702392578
1440;91,5678634643555
1445;96,5059585571289
1450;96,5059585571289
1455;96,8858184814453
1460;100,684349060059
1465;103,343330383301
1470;103,723182678223
1475;104,103034973145
1480;104,103034973145
1485;104,103034973145
1490;104,103034973145
1495;104,482887268066
1500;104,482887268066
1505;104,482887268066
1510;104,482887268066
1515;104,482887268066
1520;104,482887268066
1525;104,482887268066
1530;104,482887268066
1535;104,482887268066
1540;104,482887268066
1545;104,482887268066
1550;104,482887268066
1555;104,482887268066
1560;104,482887268066
1565;104,482887268066
1570;104,482887268066
1575;104,103034973145
1580;104,103034973145
1585;104,103034973145
1590;104,103034973145
1595;104,103034973145
1600;104,103034973145
