#Datum: 21.01.2016 16:19:44
#Quelle: sue?es_zeug

#Daten:
cm-1;%T
515;99,9579475232803
516;99,8127192711767
517;99,9711180274149
518;100,04393039901
519;99,870244917194
520;99,6542876306376
521;99,4079592485414
522;99,2022080931534
523;99,1893517584217
524;99,3325243385586
525;99,3407286878486
526;99,1188821697539
527;98,8445081150319
528;98,6035963594562
529;98,2815179503692
530;97,8602500737217
531;97,5969737327928
532;97,7225664352238
533;98,087423882528
534;98,4436565608757
535;98,7356672966704
536;98,9864344819167
537;99,1837260362896
538;99,3409845961596
539;99,5200133040531
540;99,7302922753641
541;99,9006707200384
542;99,9794395318569
543;99,9939576900564
544;100,001638701607
545;100,018310873745
546;100,01681598376
547;99,9848762016836
548;99,9412778324299
549;99,8930966759574
550;99,8223002876157
551;99,7182824756957
552;99,5932133187742
553;99,4618935933956
554;99,3274549974174
555;99,1875536503676
556;99,02309527924
557;98,7882318794908
558;98,45394489161
559;98,0659732151385
560;97,7237902968323
561;97,4892310913297
562;97,3786331766936
563;97,4177953631203
564;97,5880178235158
565;97,7721651332926
566;97,8583631047527
567;97,8476939283819
568;97,8253948776205
569;97,8633123854367
570;97,9918679146141
571;98,2208695023209
572;98,5079669405316
573;98,7665482625991
574;98,9537868096231
575;99,0961841348454
576;99,227288843614
577;99,3415144614767
578;99,4210978354408
579;99,4669746983982
580;99,4841858932462
581;99,4689017503238
582;99,4252330173025
583;99,3750232659049
584;99,3355763171551
585;99,2982924555008
586;99,2421025599311
587;99,1593668800346
588;99,0565251290189
589;98,9375655779585
590;98,8048635161878
591;98,6723362534926
592;98,5538724858749
593;98,4376144318887
594;98,293926490615
595;98,1058587462013
596;97,8757796044566
597;97,6094728974082
598;97,3127121552055
599;97,0027332497756
600;96,6970470866874
601;96,3876083452526
602;96,0549092466928
603;95,7049020358235
604;95,3670872507763
605;95,0756177353001
606;94,8904749866065
607;94,9019619893182
608;95,1367330819145
609;95,4961844228912
610;95,8580609318991
611;96,170985733039
612;96,4213441019207
613;96,6005054861528
614;96,7458516428019
615;96,9516231405047
616;97,276975241392
617;97,6729775258096
618;98,0484931927935
619;98,3582277531941
620;98,6035826685089
621;98,7996246049928
622;98,9593230437474
623;99,0884576260689
624;99,1863448881895
625;99,2579763780782
626;99,3205178445369
627;99,3883859436996
628;99,457155634028
629;99,5125410079338
630;99,5500332482155
631;99,5759192796629
632;99,5949779776013
633;99,6068420682818
634;99,6128073206489
635;99,6181144471222
636;99,6258409248618
637;99,6337613335593
638;99,6386619480752
639;99,6390133953121
640;99,6319386401079
641;99,6122484089736
642;99,5769423351013
643;99,5298330094049
644;99,4810253074023
645;99,4394273759743
646;99,4055683895754
647;99,3725100034485
648;99,3323587743993
649;99,2818338095237
650;99,222468574395
651;99,1579617987766
652;99,0923605588567
653;99,0279337874979
654;98,9633632845511
655;98,8954164549749
656;98,8234158877668
657;98,7512253816877
658;98,6840755239588
659;98,6231871267433
660;98,5627250109281
661;98,4931931741975
662;98,4097577184468
663;98,318029028298
664;98,230971979878
665;98,1565475851374
666;98,0913459144944
667;98,0200530958097
668;97,9236822607501
669;97,8084582151011
670;97,6924977625828
671;97,5727602070339
672;97,4390446041979
673;97,2900185930966
674;97,138494412636
675;97,004195143399
676;96,8993526508804
677;96,8232401938444
678;96,7653902725164
679;96,7119419626007
680;96,6509248212854
681;96,5761327967448
682;96,4897513640967
683;96,4007285055252
684;96,3181157123486
685;96,2455672131754
686;96,182461612514
687;96,1281487529273
688;96,0830039940031
689;96,0474827643633
690;96,0232354040481
691;96,0135160814555
692;96,0196056717465
693;96,038824387594
694;96,06903343157
695;96,112817305065
696;96,1744435281299
697;96,2552908912708
698;96,354487145737
699;96,4703739800824
700;96,5987541731889
701;96,7341275942069
702;96,8757785711029
703;97,0287243503351
704;97,1964876553535
705;97,3768080515994
706;97,5648782193342
707;97,7548321522835
708;97,9377697037007
709;98,106390706426
710;98,2633818329656
711;98,4173824014156
712;98,5686905832785
713;98,7069078800478
714;98,825078443579
715;98,9282193459535
716;99,0246151509164
717;99,1159218435239
718;99,1996323037665
719;99,2748909240056
720;99,3417560386262
721;99,3996970960517
722;99,4504183294023
723;99,4979067610373
724;99,5430388796237
725;99,5824375856135
726;99,6147054724982
727;99,6434880943471
728;99,6722694351841
729;99,7000673553581
730;99,7241681887222
731;99,7434480347665
732;99,7577774626355
733;99,7679909262966
734;99,7773821958798
735;99,7893624712397
736;99,802770645758
737;99,8132021841248
738;99,8191462165207
739;99,8225631311964
740;99,8235219025692
741;99,8189030538791
742;99,8060698105045
743;99,7827955029934
744;99,7450451204088
745;99,6931336617865
746;99,6418294983417
747;99,6161139332253
748;99,6307255807056
749;99,6761433642939
750;99,7271529447508
751;99,762482166847
752;99,7769786340133
753;99,7817603647801
754;99,7946947143653
755;99,8249687265624
756;99,8636636278764
757;99,8928352229343
758;99,9046376599304
759;99,9071856206693
760;99,9121054148167
761;99,9226929115854
762;99,9353976959543
763;99,9459314760581
764;99,9507252684832
765;99,9479447059102
766;99,9401593049468
767;99,9316146753169
768;99,921056799221
769;99,9024541167721
770;99,8748825235069
771;99,8459785544674
772;99,8229520932288
773;99,8060145337368
774;99,7940848397793
775;99,7909911421388
776;99,80087048725
777;99,8213974651112
778;99,8459617167733
779;99,8694775693398
780;99,889394154308
781;99,90502579774
782;99,9185733121996
783;99,9329609779372
784;99,9465363004976
785;99,9540568927543
786;99,9543457073461
787;99,9514599586353
788;99,9461932341296
789;99,9326597956248
790;99,9071195199684
791;99,8754055684507
792;99,8479480500164
793;99,8309199180954
794;99,8235776810257
795;99,8180397116814
796;99,7981849031814
797;99,7426289914341
798;99,6285644468896
799;99,4285340728056
800;99,1152212468801
801;98,6990242227238
802;98,2765337257471
803;98,015903120216
804;98,0435509732774
805;98,3313908835582
806;98,72319953774
807;99,0666041441741
808;99,3003826575231
809;99,440267502089
810;99,5223303500859
811;99,5717296154624
812;99,6035129603613
813;99,6272077524514
814;99,645891467417
815;99,6583653543229
816;99,6642803733816
817;99,6652637043845
818;99,6633735776322
819;99,6613227365098
820;99,6618950223896
821;99,6644061145756
822;99,6637151037331
823;99,6550962932992
824;99,6389101279163
825;99,6194935168246
826;99,60134442378
827;99,587181805553
828;99,5771916306406
829;99,5687906426558
830;99,5589677264229
831;99,5475764682984
832;99,5367175691879
833;99,5271590683809
834;99,5177900299842
835;99,5081731299835
836;99,4983821372132
837;99,4865253583352
838;99,470761310821
839;99,4552212007935
840;99,4502652832625
841;99,4642874052087
842;99,4969829864301
843;99,5413543623706
844;99,5892210281693
845;99,6332057111055
846;99,6660424637959
847;99,6813040888375
848;99,6759813345083
849;99,6522882038328
850;99,6169324237985
851;99,5777891035818
852;99,5390568361857
853;99,4984181519065
854;99,4497535110358
855;99,3888386379868
856;99,3154949443863
857;99,230849130178
858;99,1347119311238
859;99,0258661536777
860;98,9024327562282
861;98,7609438742695
862;98,5969010262472
863;98,4069065288464
864;98,1887051489649
865;97,9400641660929
866;97,6620556251168
867;97,3655731668516
868;97,0728630360515
869;96,8133183152153
870;96,6209403590445
871;96,5309175487528
872;96,5658273124926
873;96,7217697746384
874;96,9749650640307
875;97,3006914453158
876;97,6785399848634
877;98,0830330108261
878;98,4802128132271
879;98,8370361344345
880;99,1317908763448
881;99,356350120252
882;99,5126624187309
883;99,6093805777933
884;99,6586601743507
885;99,6704672528649
886;99,6482488251937
887;99,5912848486159
888;99,4990251048049
889;99,3695598759853
890;99,1953034838979
891;98,9624574170146
892;98,6506973919162
893;98,234450615119
894;97,7078636108171
895;97,1409448120329
896;96,7104874179996
897;96,623741817333
898;96,9589072737581
899;97,5823763370698
900;98,2442165153956
901;98,7509223171701
902;99,0494223628886
903;99,1842091970952
904;99,2150619738097
905;99,1774442545572
906;99,0882665869456
907;98,9580659002734
908;98,7933001313001
909;98,5990628350426
910;98,3858779144076
911;98,1730301184205
912;97,9870010719974
913;97,8592587377676
914;97,8202376612486
915;97,8836584996075
916;98,0313512496539
917;98,2190799264506
918;98,4011628442946
919;98,5477571474684
920;98,6435742776867
921;98,6816400642875
922;98,6634290862939
923;98,6024712273706
924;98,5255201087458
925;98,4686810501086
926;98,4668157969675
927;98,537791937198
928;98,6719206759329
929;98,8388436949278
930;99,0070635412797
931;99,1570138390409
932;99,2806863349975
933;99,3771174766326
934;99,4498253492884
935;99,5040713600432
936;99,544043823298
937;99,5729527541696
938;99,5942854769848
939;99,6104073563786
940;99,6207779984705
941;99,6241173395167
942;99,6214810650156
943;99,6145848834317
944;99,6023617827362
945;99,5828239292982
946;99,5580636494182
947;99,5339031888234
948;99,5140418686323
949;99,4972728707044
950;99,4809713065555
951;99,4646414627522
952;99,4491932281625
953;99,4349391649776
954;99,4213551844324
955;99,4076946512972
956;99,3938568767386
957;99,3817921457607
958;99,3748749960729
959;99,3735030341527
960;99,372098316635
961;99,3631560320864
962;99,3436592240415
963;99,3149145722005
964;99,2772645904042
965;99,22873714849
966;99,1689786114493
967;99,1011507830627
968;99,0294677880758
969;98,9579951621914
970;98,8923967063866
971;98,838772817377
972;98,7980759566359
973;98,764008194904
974;98,7286735045792
975;98,6885519019521
976;98,6434680159615
977;98,5914231818694
978;98,5255435065382
979;98,4345319399511
980;98,3058924254953
981;98,132120908796
982;97,9176993885372
983;97,68290768201
984;97,4631698398857
985;97,3044112815492
986;97,2520850197441
987;97,3311448794588
988;97,5265417800234
989;97,7855502228022
990;98,0449763259155
991;98,258389100166
992;98,4055255885745
993;98,4886203739034
994;98,5234565704342
995;98,527933149437
996;98,513449198311
997;98,4851524919142
998;98,4475399513922
999;98,4054049165246
1000;98,3595741330517
1001;98,3068928574038
1002;98,2462241974536
1003;98,1807007555947
1004;98,1126283089646
1005;98,0400862645185
1006;97,9604360050776
1007;97,8735295446648
1008;97,7795190883735
1009;97,6772703561396
1010;97,5671967436451
1011;97,4519770887304
1012;97,3319851670291
1013;97,2037128031909
1014;97,0652384895414
1015;96,9190998129491
1016;96,7667334662438
1017;96,6042007307376
1018;96,4269034336113
1019;96,2348483472057
1020;96,0301850931588
1021;95,8138960373022
1022;95,5880667772418
1023;95,3552908951478
