#Datum: 21.01.2016 16:19:44
#Quelle: sonnenblumen_ohnespacer

#Daten:
cm-1;%T
1100;41,4384674510998
1101;41,7674952952248
1102;42,1254630379474
1103;42,5137932349595
1104;42,9504009716636
1105;43,4229088031072
1106;43,8970700528954
1107;44,3618029686172
1108;44,8207499846338
1109;45,2503034185525
1110;45,6121574882881
1111;45,899754666158
1112;46,1312616168133
1113;46,3064090214317
1114;46,4128103102403
1115;46,4678250464642
1116;46,512167585708
1117;46,5669470575885
1118;46,6364353188599
1119;46,7445308405108
1120;46,9239329254797
1121;47,1735842730074
1122;47,4668262205487
1123;47,7929232209574
1124;48,1499077657791
1125;48,5064249811126
1126;48,8128854219062
1127;49,0447890117221
1128;49,1993116636325
1129;49,258842133096
1130;49,1978070413477
1131;49,0211149831906
1132;48,7587621699321
1133;48,4266871473287
1134;48,0297957152345
1135;47,5976052315799
1136;47,1759142112729
1137;46,7851991749223
1138;46,4250069950046
1139;46,1131927850734
1140;45,8788580437137
1141;45,7201164723486
1142;45,6095051416574
1143;45,5365641577437
1144;45,5047879276549
1145;45,4933851901291
1146;45,4654863416813
1147;45,4102796813655
1148;45,3374247362887
1149;45,2370956718651
1150;45,0873319496556
1151;44,8949870848372
1152;44,6883846895018
1153;44,4745480528746
1154;44,2433638663621
1155;44,007383169729
1156;43,7957290312555
1157;43,6136755185127
1158;43,449900227747
1159;43,3176657662934
1160;43,2457881504415
1161;43,235044142243
1162;43,2666369981448
1163;43,3460728555855
1164;43,4951373976994
1165;43,7086018638356
1166;43,9621635320397
1167;44,2551830016387
1168;44,6037068710043
1169;44,9997769504405
1170;45,4194012016755
1171;45,8627432163453
1172;46,3458751001038
1173;46,8611513671673
1174;47,3857039112617
1175;47,9202150511358
1176;48,4801728564891
1177;49,0579003237265
1178;49,6311322896556
1179;50,200015347096
1180;50,7794178222529
1181;51,3634104540135
1182;51,9326607173785
1183;52,4890244345742
1184;53,048544498582
1185;53,6074846990791
1186;54,1486276988543
1187;54,6743461429275
1188;55,2010742765644
1189;55,7273727810542
1190;56,2386311527707
1191;56,7371033133549
1192;57,2373537932711
1193;57,7375172480506
1194;58,2232751108505
1195;58,6949973175239
1196;59,163883985758
