#Datum: 21.01.2016 16:19:44
#Quelle: dibutyl_phtalat

#Daten:
cm-1;%T
605;61,2433700561524
610;63,0888137817383
615;64,9342575073242
620;66,4106140136719
625;68,2560577392578
630;69,7324142456055
635;71,2087631225586
640;71,9469451904297
645;71,9469451904297
650;73,7923889160156
655;78,2214508056641
660;80,06689453125
665;80,8050765991211
670;81,5432586669922
675;81,1741638183594
680;80,4359817504883
685;77,8523635864258
690;75,6378326416016
695;73,7923889160156
700;71,5778579711914
705;73,7923889160156
710;81,1741638183594
715;82,650520324707
720;80,06689453125
725;73,4233016967774
730;63,0888137817383
735;54,9688568115234
740;53,1234130859375
745;56,0761260986328
750;65,3033447265625
755;74,8996505737305
760;81,1741638183594
765;82,2814331054688
770;83,0196075439453
775;83,0196075439453
780;83,3886947631836
785;83,7577819824219
790;84,495964050293
795;86,7105026245117
800;90,4013824462891
805;94,830451965332
810;97,0449829101562
815;97,4140701293945
820;97,0449829101562
825;96,675895690918
830;95,5686264038086
835;93,7231826782226
840;93,3540954589844
845;95,9377136230469
850;99,2595138549805
855;101,104957580566
860;102,581314086914
865;103,319496154785
870;103,319496154785
875;104,4267578125
880;105,164939880371
885;105,534027099609
890;105,534027099609
895;105,534027099609
900;105,534027099609
905;105,534027099609
910;106,272201538086
915;104,4267578125
920;101,104957580566
925;96,675895690918
930;91,1395645141602
935;86,3414077758789
940;84,495964050293
945;85,9723205566406
950;88,5559387207031
955;87,0795822143555
960;85,6032257080078
965;89,2941207885742
970;95,9377136230469
975;100,36678314209
980;100,735870361328
985;99,6286010742188
990;97,7831573486328
995;99,2595138549805
1000;100,735870361328
1005;99,9976959228516
1010;97,0449829101562
1015;95,1995391845703
1020;95,5686264038086
1025;95,5686264038086
1030;91,5086517333984
1035;83,0196075439453
1040;79,3287200927734
1045;87,0795822143555
1050;83,3886947631836
1055;73,7923889160156
1060;63,4579010009766
1065;51,2779693603516
1070;40,5743942260742
1075;42,0507507324219
1080;59,3979225158691
1085;77,4832763671875
1090;85,2341384887695
1095;85,2341384887695
1100;79,3287200927734
1105;67,886962890625
1110;52,7543258666992
1115;39,0980377197266
1120;33,1926193237305
1125;34,2998847961426
1130;36,8835067749023
1135;39,4671287536621
1140;45,0034599304199
1145;56,0761260986328
1150;65,6724319458008
1155;73,4233016967774
1160;80,8050765991211
1165;85,2341384887695
1170;90,4013824462891
1175;95,9377136230469
1180;99,2595138549805
1185;99,9976959228516
1190;100,36678314209
1195;99,9976959228516
1200;99,6286010742188
1205;98,1522521972656
1210;96,675895690918
1215;94,4613647460938
1220;90,7704696655274
1225;85,6032257080078
1230;78,5905380249024
1235;71,2087631225586
1240;61,2433700561524
1245;50,1707038879394
1250;41,6816596984863
1255;33,5617065429688
1260;28,0253753662109
1265;24,3344879150391
1270;21,7508659362793
1275;20,2745094299316
1280;19,1672439575195
1285;19,1672439575195
